transaction_id,account_id,transaction_date,transaction_type,amount_eur,fee_eur,channel,is_international,is_flagged
T0000298,A002316,2025-12-26,Loan Payment,2947.96,6.36,Card,FALSE,FALSE
T0000299,A000362,2025-05-11,Card Payment,40.14,1.08,Card,TRUE,FALSE
T0000300,A002022,2025-01-19,Direct Debit,212.17,0.42,Mobile App,FALSE,FALSE
T0000301,A002233,2025-04-27,Bank Transfer,2926.11,8.16,Mobile App,FALSE,FALSE
T0000302,A000766,2025-11-15,Bank Transfer,1518.31,4.87,Card,FALSE,FALSE
T0000303,A001119,2025-08-06,Loan Payment,1240.8,7.3,Online Banking,TRUE,FALSE
T0000304,A000032,2025-11-30,Card Payment,72.85,1.49,ATM,FALSE,FALSE
T0000305,A000993,2025-11-10,ATM Withdrawal,50.64,1.34,Branch,FALSE,FALSE
T0000306,A001045,2025-02-19,Card Payment,119.22,0.48,ATM,FALSE,FALSE
T0000307,A000167,2025-12-25,Loan Payment,854.23,3.36,Online Banking,FALSE,FALSE
T0000308,A001323,2025-02-21,Bank Transfer,2099.78,6.2,Mobile App,FALSE,FALSE
T0000309,A000036,2025-01-19,Bank Transfer,14108.82,35.56,Mobile App,FALSE,FALSE
T0000310,A000076,2025-10-19,Loan Payment,1196.32,2.62,Card,FALSE,FALSE
T0000311,A002014,2025-12-29,Loan Payment,1182.64,6.44,Mobile App,TRUE,FALSE
T0000312,A000154,2025-05-27,Salary Payment,1068.1,1.62,Online Banking,FALSE,FALSE
T0000313,A000532,2025-01-19,Card Payment,51.96,0.59,Mobile App,FALSE,FALSE
T0000314,A000081,2025-10-22,Card Payment,125.56,1.18,Mobile App,FALSE,FALSE
T0000315,A000193,2025-01-02,ATM Withdrawal,146.21,0.86,Mobile App,FALSE,FALSE
T0000316,A000447,2025-02-27,Direct Debit,74.57,1.14,Mobile App,FALSE,FALSE
T0000317,A001644,2025-06-03,Salary Payment,6768.83,11.06,Mobile App,FALSE,FALSE
T0000318,A001870,2025-10-16,Salary Payment,2988.3,4.91,Mobile App,FALSE,FALSE
T0000319,A000759,2025-05-31,Salary Payment,8696.16,14.1,Mobile App,FALSE,FALSE
T0000320,A002204,2025-08-28,Bank Transfer,907.73,3.77,Online Banking,FALSE,FALSE
T0000321,A001249,2025-03-25,Card Payment,171.96,2.14,Online Banking,TRUE,FALSE
T0000322,A001717,2025-02-17,ATM Withdrawal,263.15,1.04,Online Banking,FALSE,FALSE
T0000323,A000633,2025-03-22,Bank Transfer,943.79,3.97,ATM,FALSE,FALSE
T0000324,A002277,2025-05-29,Card Payment,291.34,0.5,Mobile App,FALSE,FALSE
T0000325,A001940,2025-12-30,Card Payment,1292.13,3.89,Online Banking,FALSE,FALSE
T0000326,A000529,2025-11-12,Bank Transfer,2752.69,8.31,Mobile App,FALSE,FALSE
T0000327,A002145,2025-04-23,Card Payment,501.81,0.86,Online Banking,FALSE,FALSE
T0000328,A001729,2025-05-28,Bank Transfer,16889.81,44.63,Mobile App,FALSE,TRUE
T0000329,A000148,2025-08-27,ATM Withdrawal,41.68,2.38,Mobile App,FALSE,FALSE
T0000330,A000802,2025-07-08,Card Payment,156.3,1.45,Online Banking,FALSE,FALSE
T0000331,A000400,2025-08-29,Direct Debit,1089.9,2.97,Online Banking,FALSE,FALSE
T0000332,A001309,2025-10-24,Card Payment,371.56,0.88,Card,FALSE,FALSE
T0000333,A001545,2025-09-02,Bank Transfer,1323.36,5.77,Mobile App,FALSE,FALSE
T0000334,A002173,2025-11-18,Direct Debit,196.08,0.98,Mobile App,FALSE,FALSE
T0000335,A001285,2025-09-26,Investment Transfer,7259.75,19.47,Card,FALSE,FALSE
T0000336,A001942,2025-03-27,Card Payment,117.87,1.85,Card,FALSE,FALSE
T0000337,A000158,2025-11-01,Card Payment,355.87,1.8,Mobile App,FALSE,FALSE
T0000338,A000679,2025-12-28,Card Payment,18.09,0.27,Mobile App,FALSE,FALSE
T0000339,A000343,2025-05-12,Salary Payment,30562.02,123.38,Mobile App,TRUE,FALSE
T0000340,A002123,2025-10-25,Bank Transfer,2423.99,6.77,Online Banking,FALSE,FALSE
T0000341,A001848,2025-10-23,Card Payment,6.65,1.88,ATM,FALSE,FALSE
T0000342,A001086,2025-02-28,Salary Payment,1642.59,4.12,Branch,FALSE,FALSE
T0000343,A001574,2025-01-12,Direct Debit,53.59,1.31,ATM,FALSE,FALSE
T0000344,A000388,2025-09-09,Salary Payment,12551.71,20.29,Mobile App,FALSE,TRUE
T0000345,A002215,2025-07-02,Salary Payment,21894.2,34.28,Mobile App,FALSE,FALSE
T0000346,A000154,2025-10-09,Bank Transfer,767.04,3.77,Card,FALSE,FALSE
T0000347,A001987,2025-10-21,Bank Transfer,949.67,2.67,ATM,FALSE,FALSE
T0000348,A000087,2025-01-01,Card Payment,24.48,1.49,Card,FALSE,FALSE
T0000349,A001538,2025-12-19,Loan Payment,1190.36,2.58,Online Banking,FALSE,FALSE
T0000350,A002082,2025-06-19,Loan Payment,1341.73,2.8,Mobile App,FALSE,FALSE
T0000351,A000607,2025-04-01,Card Payment,197.01,2.46,Mobile App,FALSE,FALSE
T0000352,A000401,2025-08-09,Card Payment,153.35,1.04,Mobile App,FALSE,FALSE
T0000353,A000141,2025-05-17,Card Payment,288.25,1.04,Card,FALSE,FALSE
T0000354,A000651,2025-04-16,Card Payment,12.4,1.68,Online Banking,TRUE,FALSE
T0000355,A000587,2025-12-30,Direct Debit,890.23,3.14,Branch,FALSE,FALSE
T0000356,A000245,2025-12-13,Card Payment,1155.28,3.09,Online Banking,FALSE,FALSE
T0000357,A001066,2025-03-09,Investment Transfer,2676.67,9.11,Mobile App,FALSE,FALSE
T0000358,A001922,2025-02-26,Salary Payment,29723.59,44.6,Card,FALSE,FALSE
T0000359,A000634,2025-02-19,Direct Debit,1079.43,4.08,Branch,FALSE,FALSE
T0000360,A001159,2025-05-11,Direct Debit,155.75,0.83,Card,FALSE,FALSE
T0000361,A000833,2025-02-28,Card Payment,125.95,1.76,Mobile App,FALSE,FALSE
T0000362,A002336,2025-07-19,Direct Debit,257.57,1.08,Mobile App,FALSE,FALSE
T0000363,A000945,2025-01-14,Card Payment,164.02,1.61,Mobile App,FALSE,FALSE
T0000364,A001554,2025-04-25,Direct Debit,185.16,1.26,Mobile App,FALSE,FALSE
T0000365,A001035,2025-09-13,Direct Debit,106.07,1.04,Mobile App,TRUE,FALSE
T0000366,A000240,2025-08-18,Direct Debit,3.72,0.47,Online Banking,FALSE,FALSE
T0000367,A000442,2025-01-23,Direct Debit,959.83,2.5,Online Banking,FALSE,FALSE
T0000368,A002187,2025-11-04,Direct Debit,169.1,1.12,Card,FALSE,TRUE
T0000369,A001058,2025-09-07,Investment Transfer,2957.99,8.33,Mobile App,FALSE,FALSE
T0000370,A001739,2025-08-17,Direct Debit,23.79,1.1,Online Banking,FALSE,FALSE
T0000371,A000022,2025-11-08,Bank Transfer,4990.09,13.33,Online Banking,FALSE,FALSE
T0000372,A001389,2025-04-08,Card Payment,48.28,2.33,Mobile App,FALSE,FALSE
T0000373,A001126,2025-11-04,Card Payment,157.19,1.63,Card,FALSE,FALSE
T0000374,A001324,2025-09-06,Bank Transfer,1494.44,6.21,Card,FALSE,FALSE
T0000375,A001746,2025-02-20,Bank Transfer,2810.23,7.75,Online Banking,FALSE,FALSE
T0000376,A002159,2025-07-22,Card Payment,2693.01,4.19,Online Banking,FALSE,FALSE
T0000377,A001159,2025-04-23,Salary Payment,3271.38,7.21,Online Banking,FALSE,FALSE
T0000378,A001425,2025-12-18,ATM Withdrawal,144.28,0.8,ATM,FALSE,FALSE
T0000379,A002336,2025-06-09,Salary Payment,6420.41,11.08,Branch,FALSE,FALSE
T0000380,A001928,2025-08-12,Card Payment,205.27,2.52,Online Banking,FALSE,FALSE
T0000381,A000681,2025-06-19,Salary Payment,3754.87,7.07,Branch,FALSE,FALSE
T0000382,A000951,2025-12-27,Card Payment,14.7,2.23,Card,FALSE,FALSE
T0000383,A001960,2025-02-20,Salary Payment,31953.97,49.88,Online Banking,FALSE,FALSE
T0000384,A000701,2025-03-17,Loan Payment,1636.46,2.86,Mobile App,FALSE,FALSE
T0000385,A001756,2025-05-27,Direct Debit,131.97,2.2,Card,FALSE,FALSE
T0000386,A000791,2025-08-16,Bank Transfer,991.8,4.61,Branch,FALSE,FALSE
T0000387,A000673,2025-08-09,Loan Payment,1009.18,3.13,Mobile App,FALSE,FALSE
T0000388,A001563,2025-06-20,Bank Transfer,3340.52,9.9,Card,FALSE,FALSE
T0000389,A000835,2025-03-20,Salary Payment,1727.46,3.0,Card,FALSE,FALSE
T0000390,A000166,2025-11-27,ATM Withdrawal,4.72,1.49,Mobile App,FALSE,FALSE
T0000391,A001277,2025-01-27,Bank Transfer,546.1,3.68,Card,FALSE,FALSE
T0000392,A001037,2025-11-17,Bank Transfer,6776.33,18.21,Card,FALSE,FALSE
T0000393,A001521,2025-05-26,Card Payment,58.22,1.27,Mobile App,FALSE,FALSE
T0000394,A000842,2025-10-05,Salary Payment,10279.59,17.27,Online Banking,FALSE,FALSE
T0000395,A001299,2025-10-24,Loan Payment,165.55,0.32,Mobile App,FALSE,FALSE
T0000396,A000117,2025-05-22,Bank Transfer,17193.35,44.23,Mobile App,FALSE,FALSE
T0000397,A002114,2025-03-04,Bank Transfer,1515.27,5.29,Online Banking,FALSE,FALSE
T0000398,A000003,2025-03-23,ATM Withdrawal,58.61,1.02,Mobile App,FALSE,FALSE
T0000399,A000696,2025-09-29,Card Payment,0.98,1.9,Online Banking,FALSE,FALSE
T0000400,A001680,2025-04-07,Card Payment,161.63,0.95,Mobile App,FALSE,FALSE
T0000401,A001491,2025-03-01,Card Payment,3.25,2.17,Online Banking,FALSE,FALSE
T0000402,A000402,2025-11-15,Card Payment,629.92,1.09,Mobile App,FALSE,FALSE
T0000403,A001584,2025-08-31,Direct Debit,745.11,3.37,Mobile App,FALSE,FALSE
T0000404,A000890,2025-09-17,Bank Transfer,1604.97,4.87,ATM,FALSE,FALSE
T0000405,A000022,2025-08-21,Direct Debit,869.68,1.68,Mobile App,FALSE,FALSE
T0000406,A000553,2025-07-29,Card Payment,671.14,3.12,Mobile App,TRUE,FALSE
T0000407,A000425,2025-07-08,Bank Transfer,4846.49,13.57,Online Banking,FALSE,FALSE
T0000408,A001055,2025-04-27,Card Payment,98.68,1.52,Online Banking,FALSE,FALSE
T0000409,A000458,2025-08-04,Bank Transfer,259.25,2.28,Mobile App,FALSE,FALSE
T0000410,A000280,2025-10-22,Card Payment,12.46,1.8,Online Banking,FALSE,FALSE
T0000411,A000029,2025-01-27,Investment Transfer,2844.33,9.18,Mobile App,FALSE,FALSE
T0000412,A001576,2025-12-09,Bank Transfer,1230.03,4.85,Mobile App,FALSE,FALSE
T0000413,A000388,2025-02-20,Card Payment,201.76,1.34,Mobile App,FALSE,FALSE
T0000414,A001235,2025-05-07,Card Payment,130.82,1.03,Branch,FALSE,FALSE
T0000415,A000993,2025-05-23,ATM Withdrawal,4.21,0.14,Online Banking,FALSE,FALSE
T0000416,A000848,2025-02-14,Bank Transfer,1804.14,6.06,Online Banking,FALSE,FALSE
T0000417,A000416,2025-11-13,Loan Payment,1258.09,4.02,Mobile App,FALSE,FALSE
T0000418,A001268,2025-10-26,Card Payment,405.61,3.0,Mobile App,FALSE,FALSE
T0000419,A000135,2025-04-24,Direct Debit,46.96,0.32,Branch,FALSE,FALSE
T0000420,A002151,2025-02-05,ATM Withdrawal,55.46,2.34,Online Banking,FALSE,FALSE
T0000421,A001926,2025-10-27,ATM Withdrawal,572.14,3.02,Mobile App,FALSE,FALSE
T0000422,A000788,2025-07-24,Bank Transfer,8556.33,22.49,ATM,FALSE,FALSE
T0000423,A000527,2025-01-28,ATM Withdrawal,268.7,1.87,Online Banking,FALSE,FALSE
T0000424,A002087,2025-08-06,Bank Transfer,967.79,3.61,Mobile App,FALSE,FALSE
T0000425,A000766,2025-10-29,Salary Payment,1257.49,3.46,Card,FALSE,FALSE
T0000426,A000238,2025-08-24,Direct Debit,86.58,0.5,Card,FALSE,TRUE
T0000427,A000535,2025-07-28,Card Payment,48.87,0.13,Online Banking,FALSE,FALSE
T0000428,A001363,2025-10-29,Card Payment,31.62,1.41,Mobile App,FALSE,FALSE
T0000429,A002022,2025-12-11,Bank Transfer,922.95,3.29,Mobile App,FALSE,FALSE
T0000430,A001524,2025-07-31,Direct Debit,463.61,1.08,Card,FALSE,FALSE
T0000431,A000281,2025-12-16,Investment Transfer,6419.05,16.32,Online Banking,FALSE,FALSE
T0000432,A001904,2025-02-13,Direct Debit,654.76,1.82,Mobile App,FALSE,FALSE
T0000433,A001057,2025-05-09,Direct Debit,87.99,0.39,Mobile App,FALSE,FALSE
T0000434,A000812,2025-05-14,Investment Transfer,1678.88,4.58,Online Banking,FALSE,FALSE
T0000435,A000270,2025-07-20,Direct Debit,119.7,0.77,Card,FALSE,FALSE
T0000436,A001262,2025-03-21,Card Payment,256.93,1.43,Mobile App,FALSE,FALSE
T0000437,A002179,2025-07-23,Card Payment,42.83,0.54,Mobile App,FALSE,FALSE
T0000438,A000764,2025-12-05,Bank Transfer,429.78,3.52,Mobile App,FALSE,FALSE
T0000439,A001689,2025-02-01,Salary Payment,4193.37,8.44,Card,FALSE,FALSE
T0000440,A000906,2025-10-26,Card Payment,1.51,0.3,Branch,FALSE,FALSE
T0000441,A002245,2025-09-08,ATM Withdrawal,68.65,2.33,Card,FALSE,FALSE
T0000442,A000928,2025-10-22,Direct Debit,254.31,0.84,Online Banking,FALSE,FALSE
T0000443,A002295,2025-08-09,ATM Withdrawal,287.92,1.03,Card,FALSE,FALSE
T0000444,A001075,2025-11-28,Card Payment,9.18,1.37,Card,FALSE,FALSE
T0000445,A002089,2025-05-21,Card Payment,171.05,0.28,Online Banking,FALSE,FALSE
T0000446,A002102,2025-02-21,Investment Transfer,7831.7,21.89,Online Banking,FALSE,FALSE
T0000447,A002234,2025-09-01,ATM Withdrawal,154.63,3.21,ATM,TRUE,TRUE
T0000448,A000992,2025-03-09,Loan Payment,29647.58,45.19,Card,FALSE,FALSE
T0000449,A001240,2025-01-31,Salary Payment,34264.19,53.2,Online Banking,FALSE,FALSE
T0000450,A001433,2025-03-06,Direct Debit,111.39,2.62,Mobile App,FALSE,FALSE
T0000451,A001526,2025-03-02,ATM Withdrawal,668.63,2.25,Mobile App,FALSE,FALSE
T0000452,A001023,2025-10-05,Card Payment,51.43,1.76,Card,FALSE,FALSE
T0000453,A002249,2025-05-06,Salary Payment,11472.69,17.63,Online Banking,FALSE,FALSE
T0000454,A000078,2025-12-24,Bank Transfer,11014.82,56.39,Mobile App,TRUE,FALSE
T0000455,A000581,2025-01-22,ATM Withdrawal,568.81,1.71,Card,FALSE,FALSE
T0000456,A000495,2025-10-03,Card Payment,48.69,0.53,Branch,FALSE,FALSE
T0000457,A002056,2025-04-22,Investment Transfer,5272.14,14.78,Branch,FALSE,FALSE
T0000458,A001974,2025-11-25,Card Payment,144.24,1.21,ATM,FALSE,FALSE
T0000459,A000492,2025-10-31,Card Payment,25.67,1.9,Mobile App,FALSE,FALSE
T0000460,A001040,2025-03-08,Bank Transfer,1504.25,3.99,Card,FALSE,FALSE
T0000461,A000896,2025-09-18,Salary Payment,12482.12,19.8,Online Banking,FALSE,FALSE
T0000462,A001016,2025-01-20,ATM Withdrawal,26.9,2.14,Mobile App,FALSE,FALSE
T0000463,A000934,2025-01-30,Card Payment,40.53,0.19,Mobile App,FALSE,FALSE
T0000464,A001566,2025-10-05,Card Payment,94.59,2.33,Mobile App,FALSE,FALSE
T0000465,A001231,2025-10-22,Salary Payment,3720.85,5.79,Mobile App,FALSE,FALSE
T0000466,A001961,2025-09-02,Bank Transfer,85.32,0.91,Mobile App,FALSE,FALSE
T0000467,A002077,2025-11-28,Card Payment,327.81,1.37,Online Banking,FALSE,FALSE
T0000468,A000306,2025-05-17,Salary Payment,7106.39,12.3,Online Banking,FALSE,FALSE
T0000469,A000727,2025-04-15,Card Payment,33.71,2.2,Mobile App,FALSE,FALSE
T0000470,A000697,2025-09-07,Card Payment,74.85,0.84,Card,FALSE,FALSE
T0000471,A002035,2025-03-21,Bank Transfer,7.5,2.08,Mobile App,FALSE,FALSE
T0000472,A001214,2025-12-09,Card Payment,127.67,0.86,ATM,FALSE,FALSE
T0000473,A000802,2025-10-09,Bank Transfer,344.96,1.89,Mobile App,FALSE,FALSE
T0000474,A001672,2025-11-30,Direct Debit,1724.3,4.46,ATM,FALSE,FALSE
T0000475,A001946,2025-12-19,Bank Transfer,4142.84,11.15,Branch,FALSE,FALSE
T0000476,A000345,2025-04-10,Card Payment,616.31,1.16,Online Banking,FALSE,FALSE
T0000477,A000068,2025-10-06,Bank Transfer,574.39,3.58,Mobile App,FALSE,FALSE
T0000478,A000180,2025-07-03,Direct Debit,177.1,2.32,Mobile App,FALSE,FALSE
T0000479,A000506,2025-02-22,ATM Withdrawal,149.26,1.13,Mobile App,FALSE,FALSE
T0000480,A000012,2025-03-30,Card Payment,136.1,1.96,Online Banking,TRUE,FALSE
T0000481,A000968,2025-08-09,Card Payment,104.12,2.3,Online Banking,TRUE,FALSE
T0000482,A000550,2025-01-02,ATM Withdrawal,194.42,1.08,Branch,FALSE,FALSE
T0000483,A002083,2025-08-04,Direct Debit,420.14,2.02,Online Banking,FALSE,FALSE
T0000484,A002323,2025-09-21,Salary Payment,10276.56,17.04,Card,FALSE,FALSE
T0000485,A000028,2025-11-30,Direct Debit,583.52,2.73,Card,FALSE,FALSE
T0000486,A000842,2025-05-02,Direct Debit,267.83,2.37,Card,FALSE,FALSE
T0000487,A000349,2025-03-26,ATM Withdrawal,1130.75,6.38,Online Banking,TRUE,FALSE
T0000488,A001651,2025-03-21,Direct Debit,1732.71,3.27,ATM,FALSE,FALSE
T0000489,A002142,2025-06-08,Card Payment,12.5,2.08,Mobile App,FALSE,FALSE
T0000490,A002191,2025-11-14,Direct Debit,531.92,2.15,Online Banking,TRUE,FALSE
T0000491,A002343,2025-11-28,Direct Debit,26.35,2.33,Card,FALSE,FALSE
T0000492,A000952,2025-10-16,Bank Transfer,1045.02,4.65,Card,FALSE,FALSE
T0000493,A000546,2025-02-18,Salary Payment,5835.89,11.09,Card,FALSE,FALSE
T0000494,A000280,2025-10-01,Bank Transfer,228.59,2.75,Card,TRUE,FALSE
T0000495,A001556,2025-12-05,Bank Transfer,1229.83,4.55,Card,FALSE,FALSE
T0000496,A002097,2025-03-30,Bank Transfer,915.74,2.5,Online Banking,FALSE,FALSE
T0000497,A000119,2025-10-11,Direct Debit,133.63,0.57,Mobile App,FALSE,FALSE
T0000498,A002316,2025-11-04,Card Payment,296.81,2.62,ATM,FALSE,FALSE
T0000499,A000926,2025-07-10,Bank Transfer,1172.96,3.97,Mobile App,FALSE,FALSE
T0000500,A000793,2025-09-18,ATM Withdrawal,371.21,2.01,Card,FALSE,FALSE
T0000501,A002045,2025-08-11,Salary Payment,7442.01,12.74,Mobile App,FALSE,FALSE
T0000502,A001955,2025-04-04,ATM Withdrawal,81.36,1.43,Card,FALSE,FALSE
T0000503,A000633,2025-05-30,Direct Debit,91.96,0.33,Online Banking,FALSE,FALSE
T0000504,A000573,2025-07-23,Card Payment,34.07,2.19,Online Banking,FALSE,FALSE
T0000505,A001159,2025-04-10,Direct Debit,116.34,1.83,Mobile App,FALSE,FALSE
T0000506,A001136,2025-10-13,ATM Withdrawal,65.35,0.2,Online Banking,FALSE,FALSE
T0000507,A000522,2025-10-01,Direct Debit,84.51,2.36,Card,FALSE,FALSE
T0000508,A002126,2025-10-23,Investment Transfer,9359.31,25.68,Card,FALSE,FALSE
T0000509,A002011,2025-05-10,Card Payment,108.1,2.36,Card,FALSE,FALSE
T0000510,A001048,2025-04-05,Card Payment,314.43,2.59,Online Banking,FALSE,FALSE
T0000511,A001699,2025-06-18,Direct Debit,174.72,1.99,Online Banking,FALSE,FALSE
T0000512,A001273,2025-05-27,Salary Payment,14050.7,21.24,Branch,FALSE,FALSE
T0000513,A002182,2025-08-30,Direct Debit,496.52,1.39,Mobile App,FALSE,FALSE
T0000514,A001505,2025-12-04,Bank Transfer,1624.79,4.4,Card,FALSE,FALSE
T0000515,A000323,2025-05-31,ATM Withdrawal,18.63,1.68,Card,FALSE,FALSE
T0000516,A000622,2025-09-30,Card Payment,720.69,1.82,Online Banking,FALSE,FALSE
T0000517,A002301,2025-10-24,Card Payment,403.37,3.44,Online Banking,TRUE,FALSE
T0000518,A002027,2025-06-23,Salary Payment,8600.52,14.94,Card,FALSE,FALSE
T0000519,A000935,2025-09-28,Card Payment,163.96,2.52,Mobile App,FALSE,FALSE
T0000520,A001251,2025-03-31,Direct Debit,35.75,0.31,Mobile App,FALSE,FALSE
T0000521,A001749,2025-09-03,Card Payment,255.57,1.67,Mobile App,FALSE,FALSE
T0000522,A000003,2025-02-23,Bank Transfer,3230.94,9.3,Mobile App,FALSE,FALSE
T0000523,A001930,2025-10-27,Card Payment,98.22,0.98,Card,FALSE,FALSE
T0000524,A000623,2025-12-04,Bank Transfer,15553.49,38.97,Mobile App,FALSE,FALSE
T0000525,A000054,2025-08-25,Direct Debit,242.08,0.67,Branch,FALSE,FALSE
T0000526,A000579,2025-04-03,Direct Debit,427.49,3.18,Online Banking,TRUE,FALSE
T0000527,A002005,2025-05-01,Bank Transfer,1.66,0.81,ATM,FALSE,FALSE
T0000528,A000441,2025-10-28,Card Payment,347.86,0.96,Mobile App,FALSE,FALSE
T0000529,A002183,2025-06-15,Card Payment,212.25,2.78,Mobile App,FALSE,FALSE
T0000530,A002066,2025-04-25,Direct Debit,436.64,0.7,Mobile App,FALSE,FALSE
T0000531,A001749,2025-07-01,ATM Withdrawal,1704.53,10.1,Online Banking,TRUE,FALSE
T0000532,A001714,2025-03-16,ATM Withdrawal,1291.7,4.23,Online Banking,FALSE,FALSE
T0000533,A000404,2025-02-02,ATM Withdrawal,185.13,2.22,Mobile App,FALSE,FALSE
T0000534,A000581,2025-09-18,Salary Payment,13185.39,21.01,Mobile App,FALSE,FALSE
T0000535,A001276,2025-07-01,Loan Payment,9316.48,15.08,Online Banking,FALSE,FALSE
T0000536,A000749,2025-12-06,Card Payment,28.22,1.98,Mobile App,FALSE,FALSE
T0000537,A001334,2025-07-01,Bank Transfer,679.12,2.95,Mobile App,FALSE,FALSE
T0000538,A001942,2025-07-27,Card Payment,75.72,2.3,Mobile App,FALSE,FALSE
T0000539,A000808,2025-11-16,Loan Payment,5328.32,9.63,Mobile App,FALSE,FALSE
T0000540,A000782,2025-10-20,ATM Withdrawal,3.13,0.24,Mobile App,FALSE,FALSE
T0000541,A002210,2025-03-21,Card Payment,12.42,2.06,ATM,FALSE,FALSE
T0000542,A000188,2025-11-25,Bank Transfer,354.92,1.92,Online Banking,FALSE,FALSE
T0000543,A001763,2025-04-05,Card Payment,82.07,2.25,Online Banking,FALSE,FALSE
T0000544,A000615,2025-04-13,Card Payment,22.33,1.54,Online Banking,FALSE,FALSE
T0000545,A000802,2025-02-01,Card Payment,135.66,0.85,Card,FALSE,FALSE
T0000546,A000571,2025-12-06,Bank Transfer,1158.85,3.07,Mobile App,FALSE,FALSE
T0000547,A001237,2025-12-02,Salary Payment,2741.46,6.31,Branch,FALSE,FALSE
T0000548,A001485,2025-06-01,Salary Payment,1898.8,9.5,Mobile App,TRUE,FALSE
T0000549,A000329,2025-07-10,Bank Transfer,2236.85,7.39,Online Banking,FALSE,FALSE
T0000550,A000685,2025-02-09,Salary Payment,15443.29,62.53,ATM,TRUE,FALSE
T0000551,A001802,2025-10-19,ATM Withdrawal,119.53,1.43,Mobile App,FALSE,FALSE
T0000552,A001507,2025-09-12,Bank Transfer,998.56,2.62,Card,FALSE,FALSE
T0000553,A002314,2025-07-30,ATM Withdrawal,439.62,1.39,Card,FALSE,FALSE
T0000554,A001707,2025-08-15,Bank Transfer,37832.79,96.34,ATM,FALSE,FALSE
T0000555,A001559,2025-04-29,ATM Withdrawal,141.25,0.71,Mobile App,FALSE,FALSE
T0000556,A002097,2025-11-02,Bank Transfer,1483.49,4.96,Card,FALSE,FALSE
T0000557,A001014,2025-06-10,Bank Transfer,2030.4,6.33,Mobile App,FALSE,FALSE
T0000558,A000568,2025-08-08,Card Payment,109.15,2.1,Online Banking,FALSE,FALSE
T0000559,A000445,2025-08-11,Loan Payment,1156.62,3.35,Branch,FALSE,FALSE
T0000560,A000249,2025-06-22,Card Payment,403.13,0.98,Mobile App,FALSE,FALSE
T0000561,A000458,2025-08-13,Bank Transfer,3161.3,8.76,Online Banking,FALSE,FALSE
T0000562,A002068,2025-02-04,Bank Transfer,760.48,2.1,Branch,FALSE,FALSE
T0000563,A000401,2025-08-26,Direct Debit,831.04,1.28,Card,FALSE,FALSE
T0000564,A001545,2025-06-29,Card Payment,47.75,2.11,Card,FALSE,FALSE
T0000565,A000466,2025-04-03,Investment Transfer,1167.73,4.28,Branch,FALSE,FALSE
T0000566,A000357,2025-06-28,Direct Debit,103.77,1.98,Card,FALSE,FALSE
T0000567,A000871,2025-05-03,Card Payment,110.64,1.31,ATM,FALSE,FALSE
T0000568,A000641,2025-01-14,Loan Payment,15.51,1.56,Mobile App,TRUE,FALSE
T0000569,A000500,2025-06-28,Salary Payment,3208.83,13.96,Mobile App,TRUE,FALSE
T0000570,A002351,2025-09-17,Direct Debit,539.28,2.96,Online Banking,FALSE,FALSE
T0000571,A001000,2025-11-07,ATM Withdrawal,20.6,0.38,Mobile App,FALSE,FALSE
T0000572,A000349,2025-05-15,Bank Transfer,5287.23,28.64,ATM,TRUE,FALSE
T0000573,A001253,2025-05-11,Bank Transfer,531.26,3.64,ATM,FALSE,FALSE
T0000574,A000147,2025-12-12,Direct Debit,190.53,1.6,Mobile App,FALSE,FALSE
T0000575,A002078,2025-02-24,Bank Transfer,3219.99,10.39,Online Banking,FALSE,FALSE
T0000576,A000976,2025-12-28,Card Payment,79.86,1.99,Mobile App,FALSE,FALSE
T0000577,A001211,2025-10-12,Bank Transfer,1400.05,3.54,Mobile App,FALSE,FALSE
T0000578,A001044,2025-05-23,ATM Withdrawal,24.24,0.63,Branch,FALSE,FALSE
T0000579,A000699,2025-04-22,Loan Payment,1688.04,3.12,Card,FALSE,FALSE
T0000580,A001639,2025-11-03,Card Payment,30.65,1.31,Online Banking,FALSE,FALSE
T0000581,A000796,2025-09-10,Direct Debit,815.28,1.79,Mobile App,FALSE,FALSE
T0000582,A001071,2025-06-15,Card Payment,55.27,2.06,Mobile App,FALSE,FALSE
T0000583,A001287,2025-09-06,Card Payment,1.96,0.41,Online Banking,FALSE,FALSE
T0000584,A001923,2025-11-05,Card Payment,687.07,3.14,ATM,TRUE,FALSE
T0000585,A000833,2025-02-17,Card Payment,71.91,1.14,Online Banking,FALSE,FALSE
T0000586,A002245,2025-05-30,Bank Transfer,2558.57,6.47,Card,FALSE,TRUE
T0000587,A002233,2025-07-02,Salary Payment,11255.38,19.18,Mobile App,FALSE,FALSE
T0000588,A000252,2025-01-23,Investment Transfer,50.75,0.65,Mobile App,FALSE,FALSE
T0000589,A002029,2025-05-18,Card Payment,60.19,1.18,Online Banking,FALSE,FALSE
T0000590,A001516,2025-03-16,Card Payment,35.44,1.47,Card,FALSE,FALSE
T0000591,A000185,2025-11-02,Bank Transfer,5.86,0.23,Mobile App,FALSE,FALSE
T0000592,A000552,2025-04-17,Direct Debit,74.99,2.51,ATM,FALSE,FALSE
T0000593,A001817,2025-07-21,Salary Payment,3474.22,6.45,ATM,FALSE,FALSE
