customer_id,customer_name,age,gender,country,city,customer_segment,risk_level,onboarding_date
C01397,Customer 01397,51,Other/Not specified,Finland,Espoo,SME,Medium,2016-09-27
C01398,Customer 01398,27,Female,Sweden,Stockholm,Student,Low,2017-02-11
C01399,Customer 01399,38,Female,Finland,Kuopio,Corporate,Medium,2017-10-02
C01400,Customer 01400,64,Female,Finland,Kuopio,Premium,Low,2024-02-24
C01401,Customer 01401,33,Male,Finland,Jyväskylä,Retail,Low,2023-04-27
C01402,Customer 01402,36,Female,Finland,Tampere,Retail,Medium,2020-01-28
C01403,Customer 01403,58,Male,Finland,Espoo,Premium,Low,2023-01-13
C01404,Customer 01404,39,Male,Finland,Vaasa,SME,Medium,2016-11-26
C01405,Customer 01405,67,Male,Finland,Espoo,Premium,Medium,2024-07-30
C01406,Customer 01406,49,Male,Finland,Helsinki,Premium,Low,2015-02-12
C01407,Customer 01407,42,Male,Finland,Espoo,Retail,High,2015-04-21
C01408,Customer 01408,63,Female,Finland,Tampere,SME,Low,2020-12-09
C01409,Customer 01409,28,Male,Finland,Espoo,Student,Low,2020-07-09
C01410,Customer 01410,58,Male,Finland,Turku,SME,Low,2020-11-23
C01411,Customer 01411,47,Female,Finland,Tampere,Premium,High,2023-08-02
C01412,Customer 01412,50,Female,Sweden,Stockholm,Retail,Low,2015-04-02
C01413,Customer 01413,33,Male,Finland,Turku,Retail,Low,2016-03-27
C01414,Customer 01414,25,Male,Finland,Tampere,Retail,Low,2023-07-22
C01415,Customer 01415,65,Female,Sweden,Stockholm,Retail,Low,2023-12-20
C01416,Customer 01416,61,Female,Finland,Oulu,Premium,Low,2021-12-22
C01417,Customer 01417,25,Male,Finland,Vaasa,Retail,Low,2022-10-29
C01418,Customer 01418,18,Male,Finland,Oulu,Student,Low,2016-03-08
C01419,Customer 01419,73,Male,Finland,Oulu,Premium,Low,2018-07-05
C01420,Customer 01420,71,Male,Estonia,Tallinn,Retail,Medium,2016-02-06
C01421,Customer 01421,60,Male,Finland,Tampere,Corporate,Medium,2017-03-15
C01422,Customer 01422,28,Male,Sweden,Stockholm,Retail,Low,2023-10-01
C01423,Customer 01423,47,Male,Finland,Kuopio,Retail,Low,2019-11-24
C01424,Customer 01424,61,Female,Finland,Tampere,Premium,Low,2020-04-12
C01425,Customer 01425,52,Female,Finland,Turku,SME,High,2019-01-19
C01426,Customer 01426,34,Female,Finland,Vaasa,Corporate,Low,2023-08-15
C01427,Customer 01427,31,Female,Finland,Kuopio,SME,Medium,2019-03-15
C01428,Customer 01428,53,Male,Finland,Helsinki,Premium,Low,2021-01-25
C01429,Customer 01429,45,Female,Finland,Oulu,Premium,Low,2018-07-20
C01430,Customer 01430,37,Female,Finland,Kuopio,SME,Medium,2022-08-16
C01431,Customer 01431,56,Female,Estonia,Tallinn,Retail,Low,2021-01-04
C01432,Customer 01432,35,Male,Finland,Kuopio,SME,Medium,2015-07-06
C01433,Customer 01433,46,Male,Estonia,Tallinn,Retail,High,2022-11-30
C01434,Customer 01434,69,Male,Finland,Vaasa,Corporate,Low,2023-04-22
C01435,Customer 01435,67,Male,Finland,Espoo,SME,Low,2019-10-04
C01436,Customer 01436,74,Female,Estonia,Tallinn,Retail,Low,2019-02-22
C01437,Customer 01437,39,Male,Finland,Turku,Retail,Medium,2023-02-07
C01438,Customer 01438,51,Male,Finland,Turku,SME,Low,2023-07-06
C01439,Customer 01439,37,Male,Finland,Kuopio,SME,Low,2024-04-21
C01440,Customer 01440,46,Female,Finland,Tampere,Retail,Medium,2016-10-09
C01441,Customer 01441,49,Male,Finland,Jyväskylä,Retail,Low,2023-03-08
C01442,Customer 01442,19,Male,Sweden,Stockholm,Student,Low,2016-08-06
C01443,Customer 01443,41,Male,Finland,Vaasa,Premium,Medium,2019-04-27
C01444,Customer 01444,45,Male,Finland,Espoo,Retail,Low,2018-04-07
C01445,Customer 01445,43,Male,Finland,Oulu,SME,Medium,2023-02-25
C01446,Customer 01446,67,Female,Finland,Oulu,Premium,Medium,2018-08-10
C01447,Customer 01447,43,Male,Finland,Kuopio,Corporate,Low,2023-06-06
C01448,Customer 01448,61,Male,Finland,Oulu,SME,Low,2019-11-18
C01449,Customer 01449,56,Female,Finland,Kuopio,Premium,Low,2018-12-20
C01450,Customer 01450,58,Other/Not specified,Finland,Turku,SME,Low,2018-05-23
C01451,Customer 01451,44,Male,Finland,Turku,Retail,Medium,2020-06-13
C01452,Customer 01452,51,Male,Finland,Espoo,Retail,Medium,2016-12-04
C01453,Customer 01453,52,Female,Finland,Jyväskylä,Retail,Low,2019-12-26
C01454,Customer 01454,26,Male,Finland,Helsinki,Retail,Low,2020-05-27
C01455,Customer 01455,31,Male,Finland,Helsinki,Retail,Low,2015-08-29
C01456,Customer 01456,53,Male,Finland,Vaasa,Corporate,Low,2023-05-19
C01457,Customer 01457,75,Female,Finland,Jyväskylä,Premium,High,2020-07-01
C01458,Customer 01458,61,Female,Finland,Jyväskylä,Corporate,Low,2021-11-26
C01459,Customer 01459,28,Male,Finland,Helsinki,Retail,Low,2020-09-30
C01460,Customer 01460,43,Female,Estonia,Tallinn,Retail,High,2020-06-26
C01461,Customer 01461,37,Female,Finland,Oulu,Corporate,Medium,2023-09-04
C01462,Customer 01462,58,Female,Sweden,Stockholm,Premium,Medium,2024-11-05
C01463,Customer 01463,27,Male,Finland,Tampere,Student,High,2019-12-02
C01464,Customer 01464,38,Male,Finland,Tampere,SME,Low,2015-05-06
C01465,Customer 01465,72,Male,Finland,Espoo,Retail,Low,2020-04-24
C01466,Customer 01466,19,Female,Finland,Jyväskylä,Student,Low,2024-04-24
C01467,Customer 01467,52,Male,Finland,Jyväskylä,Premium,Low,2016-03-29
C01468,Customer 01468,53,Female,Finland,Vaasa,Premium,Low,2022-03-08
C01469,Customer 01469,44,Male,Finland,Turku,Retail,Low,2020-05-19
C01470,Customer 01470,49,Female,Estonia,Tallinn,Corporate,Medium,2016-06-19
C01471,Customer 01471,43,Male,Finland,Espoo,Premium,Low,2024-09-18
C01472,Customer 01472,50,Female,Finland,Oulu,Retail,Medium,2021-02-17
C01473,Customer 01473,29,Male,Finland,Vaasa,Retail,Low,2016-11-18
C01474,Customer 01474,32,Male,Finland,Turku,Retail,Medium,2024-07-23
C01475,Customer 01475,32,Male,Finland,Vaasa,Retail,Low,2015-02-11
C01476,Customer 01476,34,Male,Sweden,Stockholm,Premium,Low,2022-07-02
C01477,Customer 01477,51,Female,Finland,Tampere,SME,Low,2020-02-15
C01478,Customer 01478,64,Male,Sweden,Stockholm,SME,Low,2019-02-27
C01479,Customer 01479,73,Female,Finland,Oulu,Premium,Low,2017-04-27
C01480,Customer 01480,47,Female,Finland,Oulu,Premium,High,2021-02-13
C01481,Customer 01481,34,Male,Finland,Oulu,Premium,Low,2018-02-10
C01482,Customer 01482,29,Male,Finland,Oulu,Retail,Medium,2021-06-09
C01483,Customer 01483,46,Male,Finland,Jyväskylä,Retail,Low,2024-04-08
C01484,Customer 01484,65,Female,Finland,Espoo,SME,Low,2020-09-16
C01485,Customer 01485,38,Male,Finland,Oulu,Premium,Low,2023-08-18
C01486,Customer 01486,59,Female,Finland,Tampere,Retail,Low,2020-01-11
C01487,Customer 01487,68,Female,Finland,Tampere,SME,Medium,2024-02-19
C01488,Customer 01488,37,Female,Finland,Espoo,Retail,Low,2022-08-08
C01489,Customer 01489,62,Female,Finland,Jyväskylä,Premium,Medium,2018-11-24
C01490,Customer 01490,49,Female,Finland,Oulu,Retail,Low,2021-11-25
C01491,Customer 01491,27,Male,Finland,Jyväskylä,Student,Low,2021-12-17
C01492,Customer 01492,37,Male,Finland,Kuopio,Retail,High,2019-10-13
C01493,Customer 01493,18,Female,Finland,Espoo,Student,Low,2020-02-15
C01494,Customer 01494,37,Male,Sweden,Stockholm,Corporate,Low,2021-11-17
C01495,Customer 01495,32,Female,Finland,Espoo,Retail,Low,2017-10-29
C01496,Customer 01496,20,Female,Finland,Jyväskylä,Student,Low,2024-07-11
C01497,Customer 01497,56,Female,Finland,Oulu,Corporate,Low,2020-10-08
C01498,Customer 01498,63,Male,Estonia,Tallinn,Retail,Medium,2018-11-15
C01499,Customer 01499,28,Female,Finland,Kuopio,Student,Low,2024-01-13
C01500,Customer 01500,26,Female,Finland,Vaasa,Retail,Medium,2020-02-12
