account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A001779,C01136,B010,Current Account,2021-04-21,0,Active
A001780,C01136,B007,Current Account,2021-12-01,16150.11,Active
A001781,C01136,B005,Savings Account,2021-01-11,12482.64,Active
A001782,C01137,B002,Current Account,2019-10-22,259369.04,Active
A001783,C01137,B004,Business Account,2022-02-01,128896.48,Active
A001784,C01137,B005,Savings Account,2022-02-15,0,Active
A001785,C01138,B002,Business Account,2021-12-17,0,Active
A001786,C01138,B002,Current Account,2021-08-19,13392.87,Active
A001787,C01139,B002,Savings Account,2016-06-14,6918.72,Active
A001788,C01140,B006,Current Account,2023-05-29,66125.29,Dormant
A001789,C01141,B010,Current Account,2018-07-23,0,Active
A001790,C01142,B004,Savings Account,2017-07-16,224.81,Active
A001791,C01143,B004,Current Account,2023-08-11,61404.57,Dormant
A001792,C01143,B008,Investment Account,2020-03-16,39421.92,Active
A001793,C01143,B005,Current Account,2022-04-04,58410.86,Active
A001794,C01144,B003,Savings Account,2024-05-11,8985.78,Active
A001795,C01144,B010,Investment Account,2017-03-02,8622.4,Active
A001796,C01145,B001,Savings Account,2022-03-13,2907.59,Active
A001797,C01145,B005,Investment Account,2023-12-20,3015.84,Dormant
A001798,C01146,B008,Current Account,2021-10-17,12015.53,Active
A001799,C01147,B007,Investment Account,2017-01-25,5657.82,Active
A001800,C01147,B008,Investment Account,2021-11-09,5803.49,Active
A001801,C01148,B001,Savings Account,2023-09-04,15113.05,Active
A001802,C01148,B003,Savings Account,2017-10-11,12732.72,Dormant
A001803,C01149,B009,Savings Account,2022-01-28,994.09,Active
A001804,C01149,B002,Current Account,2023-07-21,10023.55,Active
A001805,C01150,B009,Savings Account,2021-01-01,4786.32,Active
A001806,C01151,B009,Investment Account,2022-12-20,5956.9,Active
A001807,C01152,B004,Savings Account,2018-07-24,0,Active
A001808,C01152,B001,Current Account,2019-07-06,36668.52,Active
A001809,C01153,B006,Current Account,2020-01-16,13877.28,Closed
A001810,C01153,B006,Current Account,2024-10-06,10676.22,Active
A001811,C01154,B005,Investment Account,2021-01-06,9999.28,Dormant
A001812,C01154,B008,Savings Account,2017-10-19,2746.4,Active
A001813,C01155,B008,Business Account,2019-07-31,3867.42,Active
A001814,C01156,B003,Business Account,2019-09-22,4000.64,Active
A001815,C01157,B007,Current Account,2021-01-08,46720.93,Active
A001816,C01157,B010,Savings Account,2020-11-27,4580.81,Active
A001817,C01158,B001,Investment Account,2016-06-27,10992.16,Active
A001818,C01159,B002,Investment Account,2022-04-17,67259.01,Dormant
A001819,C01159,B010,Business Account,2023-10-10,67688.74,Active
A001820,C01160,B003,Investment Account,2016-08-09,4099.62,Active
A001821,C01161,B003,Savings Account,2021-12-05,1663.19,Active
A001822,C01162,B001,Current Account,2022-09-13,3519.66,Active
A001823,C01163,B001,Investment Account,2017-08-22,36483.18,Active
A001824,C01163,B005,Business Account,2017-12-30,26951.89,Active
A001825,C01163,B003,Current Account,2019-03-06,10017.61,Active
A001826,C01164,B008,Business Account,2020-08-01,7368.42,Dormant
A001827,C01164,B001,Business Account,2020-04-11,5323.78,Active
A001828,C01165,B003,Current Account,2021-01-21,6011.25,Active
A001829,C01165,B008,Savings Account,2023-04-22,7102.42,Active
A001830,C01166,B009,Savings Account,2024-07-30,9838.35,Active
A001831,C01167,B007,Current Account,2024-09-19,71176.38,Active
A001832,C01167,B005,Savings Account,2019-04-03,40393.87,Active
A001833,C01167,B004,Savings Account,2020-05-28,75407.59,Active
A001834,C01168,B010,Savings Account,2020-02-12,19952.29,Active
A001835,C01168,B006,Savings Account,2017-10-23,25224.85,Active
A001836,C01169,B004,Savings Account,2019-09-13,8227.6,Active
A001837,C01170,B002,Savings Account,2022-08-10,5045.54,Active
A001838,C01171,B005,Current Account,2022-05-14,1276.13,Active
A001839,C01171,B002,Current Account,2016-11-12,780.96,Active
A001840,C01172,B002,Savings Account,2022-05-02,2897.06,Dormant
A001841,C01173,B006,Savings Account,2017-01-14,1347.7,Active
A001842,C01174,B004,Current Account,2017-12-17,336.8,Dormant
A001843,C01175,B008,Savings Account,2016-08-21,0,Dormant
A001844,C01175,B009,Current Account,2023-05-30,31439.29,Active
A001845,C01175,B008,Savings Account,2022-01-25,7503.24,Active
A001846,C01176,B001,Current Account,2021-10-23,0,Active
A001847,C01176,B001,Savings Account,2023-12-30,0,Active
A001848,C01177,B010,Current Account,2017-05-22,0,Active
A001849,C01178,B009,Business Account,2018-05-03,9163.8,Active
A001850,C01179,B008,Savings Account,2024-08-12,3769.49,Active
A001851,C01179,B008,Savings Account,2017-10-07,4708.55,Active
A001852,C01180,B010,Savings Account,2019-07-20,34442.97,Active
A001853,C01180,B002,Savings Account,2021-07-24,41218.38,Active
A001854,C01181,B004,Business Account,2018-05-28,32136.3,Active
A001855,C01181,B010,Current Account,2021-07-25,74423.53,Active
A001856,C01182,B005,Savings Account,2018-06-28,8464.66,Closed
A001857,C01182,B004,Savings Account,2022-01-11,5318.92,Active
A001858,C01183,B001,Business Account,2023-05-20,37424.96,Active
A001859,C01183,B002,Savings Account,2020-07-13,23753.33,Active
A001860,C01184,B001,Current Account,2020-08-10,8116.94,Active
A001861,C01185,B010,Current Account,2018-06-11,25084.43,Active
A001862,C01186,B004,Current Account,2022-03-27,5192.87,Dormant
A001863,C01187,B001,Investment Account,2024-06-16,0,Active
A001864,C01187,B004,Current Account,2016-11-01,120867.87,Active
A001865,C01188,B005,Savings Account,2018-04-03,5322.33,Dormant
A001866,C01189,B005,Investment Account,2021-07-12,71481.44,Active
A001867,C01189,B004,Savings Account,2023-11-19,47697.78,Active
A001868,C01190,B001,Current Account,2017-06-06,0,Active
A001869,C01191,B008,Current Account,2019-07-12,0,Active
A001870,C01192,B010,Current Account,2017-06-29,3147.6,Active
A001871,C01193,B002,Savings Account,2020-02-03,72338.51,Active
A001872,C01193,B010,Current Account,2020-11-24,44648.78,Active
A001873,C01194,B009,Business Account,2016-10-13,63472.4,Active
A001874,C01194,B006,Savings Account,2019-06-19,16134.25,Active
A001875,C01195,B008,Savings Account,2021-10-29,21222.77,Active
A001876,C01195,B004,Business Account,2017-10-18,23702.95,Active
A001877,C01196,B006,Current Account,2021-01-16,1314.59,Active
A001878,C01196,B006,Current Account,2018-05-20,2569.85,Active
A001879,C01197,B008,Current Account,2019-07-29,2037.77,Active
A001880,C01198,B006,Investment Account,2017-04-25,22596.32,Active
A001881,C01198,B007,Investment Account,2024-02-11,25504.9,Active
A001882,C01198,B007,Investment Account,2023-02-26,17874.56,Active
A001883,C01199,B001,Current Account,2020-05-24,21366.69,Active
A001884,C01200,B003,Savings Account,2018-06-22,26353.03,Active
A001885,C01200,B010,Current Account,2017-07-17,24045.87,Active
A001886,C01201,B002,Business Account,2021-05-18,18092.86,Active
A001887,C01202,B004,Savings Account,2024-08-26,0,Active
A001888,C01203,B003,Business Account,2018-09-15,44734.98,Active
A001889,C01203,B001,Current Account,2020-10-26,31137.72,Active
A001890,C01203,B004,Current Account,2017-01-21,51194.26,Active
A001891,C01204,B009,Current Account,2018-12-26,0,Active
A001892,C01204,B004,Investment Account,2016-07-14,1167.6,Active
A001893,C01205,B002,Current Account,2024-11-06,1277.97,Active
A001894,C01206,B004,Investment Account,2020-01-11,2912.33,Active
A001895,C01207,B002,Savings Account,2022-05-13,8983.24,Active
A001896,C01207,B005,Current Account,2018-06-24,8979.49,Active
A001897,C01208,B006,Savings Account,2016-07-19,3232.23,Active
A001898,C01208,B001,Savings Account,2019-10-27,0,Active
A001899,C01209,B007,Investment Account,2023-02-09,89654.04,Closed
A001900,C01210,B001,Savings Account,2021-07-31,33961.86,Dormant
A001901,C01210,B009,Current Account,2021-11-29,38438.36,Active
A001902,C01210,B001,Current Account,2020-08-27,10801.2,Active
A001903,C01211,B007,Business Account,2022-11-05,2392.12,Active
A001904,C01212,B006,Investment Account,2023-06-01,103476.77,Active
A001905,C01212,B009,Savings Account,2022-07-08,247018.9,Active
A001906,C01213,B008,Current Account,2018-12-07,20444.55,Active
A001907,C01214,B002,Current Account,2022-10-13,3676.99,Active
A001908,C01215,B005,Business Account,2018-04-24,115063.94,Dormant
A001909,C01215,B008,Current Account,2019-12-09,45521.87,Active
A001910,C01215,B004,Business Account,2021-05-26,37267.31,Active
A001911,C01215,B006,Savings Account,2022-07-10,325492.28,Active
A001912,C01216,B002,Savings Account,2019-12-24,3647.47,Active
A001913,C01217,B008,Business Account,2017-06-11,39610.96,Active
A001914,C01218,B006,Savings Account,2021-01-06,13698.81,Active
A001915,C01219,B009,Investment Account,2017-09-11,922.45,Active
A001916,C01219,B010,Investment Account,2023-10-23,2321.17,Active
A001917,C01220,B008,Current Account,2021-06-10,37422.37,Active
A001918,C01220,B010,Savings Account,2019-03-04,5128.76,Dormant
A001919,C01221,B005,Investment Account,2022-03-02,43278.87,Dormant
A001920,C01221,B008,Current Account,2019-07-07,51073.73,Active
A001921,C01221,B006,Current Account,2020-03-10,0,Active
A001922,C01222,B001,Savings Account,2020-11-03,142579.46,Active
A001923,C01223,B009,Savings Account,2018-08-15,187441.62,Active
A001924,C01223,B002,Current Account,2017-08-10,236804.42,Active
A001925,C01223,B008,Savings Account,2016-05-27,194728.79,Active
A001926,C01224,B009,Savings Account,2016-07-22,32148.18,Active
A001927,C01224,B007,Investment Account,2021-08-16,53234.28,Active
A001928,C01225,B009,Savings Account,2018-03-29,42528.74,Active
A001929,C01225,B006,Savings Account,2022-06-12,9169.21,Active
A001930,C01226,B007,Business Account,2019-07-27,13997.19,Active
A001931,C01227,B007,Investment Account,2018-06-25,14814.73,Active
A001932,C01228,B007,Current Account,2018-01-13,4057.97,Active
A001933,C01229,B003,Savings Account,2017-09-01,18602.06,Active
A001934,C01230,B005,Current Account,2023-07-30,17111.77,Active
A001935,C01230,B004,Savings Account,2018-12-25,31117.99,Active
A001936,C01230,B007,Savings Account,2017-04-29,41109.67,Active
A001937,C01231,B005,Savings Account,2017-11-14,5274.75,Active
A001938,C01232,B006,Current Account,2024-09-27,5580.82,Dormant
A001939,C01232,B001,Savings Account,2016-11-05,0,Active
A001940,C01233,B010,Savings Account,2023-02-04,226918.18,Active
A001941,C01234,B008,Investment Account,2017-02-15,4591.45,Active
A001942,C01234,B006,Current Account,2022-11-10,6971.64,Active
A001943,C01235,B001,Savings Account,2020-02-18,5012.11,Dormant
A001944,C01235,B008,Savings Account,2018-01-07,26371.41,Active
A001945,C01235,B006,Current Account,2016-10-13,12872.8,Active
A001946,C01236,B008,Current Account,2017-10-25,7715.0,Dormant
A001947,C01237,B007,Current Account,2022-07-31,1574.43,Active
A001948,C01238,B004,Savings Account,2018-08-11,1753.11,Active
A001949,C01239,B003,Current Account,2022-09-23,6455.56,Active
A001950,C01239,B002,Current Account,2020-03-18,7415.06,Active
A001951,C01240,B006,Current Account,2021-11-17,14510.28,Active
A001952,C01240,B009,Current Account,2019-12-22,7185.24,Active
A001953,C01241,B006,Current Account,2017-03-23,25180.61,Active
A001954,C01242,B003,Current Account,2024-03-02,0,Active
A001955,C01242,B006,Savings Account,2023-12-05,7734.78,Active
A001956,C01243,B008,Current Account,2024-02-26,0,Active
A001957,C01244,B010,Savings Account,2024-04-12,9021.64,Active
A001958,C01245,B009,Current Account,2023-06-25,9184.02,Active
A001959,C01246,B008,Business Account,2018-02-01,19545.25,Active
A001960,C01246,B006,Savings Account,2022-07-08,229402.04,Active
A001961,C01246,B006,Investment Account,2018-11-14,116446.16,Active
A001962,C01247,B006,Current Account,2019-10-05,2519.33,Active
A001963,C01247,B010,Business Account,2021-10-11,0,Dormant
A001964,C01248,B010,Investment Account,2017-10-07,4878.39,Active
A001965,C01249,B009,Current Account,2021-05-16,9920.75,Active
A001966,C01250,B007,Savings Account,2018-08-15,0,Active
A001967,C01251,B005,Savings Account,2021-10-13,1540.14,Active
A001968,C01252,B008,Current Account,2020-02-11,4442.32,Active
A001969,C01252,B002,Business Account,2024-11-28,171226.06,Active
A001970,C01253,B003,Savings Account,2022-05-20,31170.98,Active
A001971,C01254,B004,Current Account,2022-01-15,4547.22,Active
A001972,C01255,B009,Investment Account,2016-04-15,147220.72,Active
A001973,C01256,B007,Current Account,2017-02-10,4046.43,Active
A001974,C01256,B007,Savings Account,2016-08-18,6487.26,Active
A001975,C01257,B001,Current Account,2020-05-27,3007.57,Active
A001976,C01257,B010,Savings Account,2018-05-21,2805.08,Active
A001977,C01258,B004,Savings Account,2020-04-11,3500.61,Active
A001978,C01259,B010,Current Account,2017-08-18,45077.23,Active
A001979,C01259,B006,Business Account,2023-11-04,6051.57,Closed
A001980,C01259,B007,Investment Account,2022-03-01,16559.2,Active
A001981,C01260,B005,Savings Account,2016-06-09,17766.21,Dormant
A001982,C01260,B003,Savings Account,2017-02-27,179574.82,Active
A001983,C01260,B010,Investment Account,2016-11-22,151905.19,Active
A001984,C01261,B005,Investment Account,2019-08-04,3500.89,Active
A001985,C01262,B002,Savings Account,2020-04-29,5400.57,Active
A001986,C01263,B005,Investment Account,2022-10-09,12357.25,Active
A001987,C01264,B003,Savings Account,2021-04-14,368.33,Active
A001988,C01265,B007,Savings Account,2024-02-25,25078.94,Active
A001989,C01265,B010,Current Account,2018-04-20,25916.03,Active
A001990,C01265,B010,Savings Account,2017-03-06,70351.79,Active
A001991,C01266,B006,Current Account,2021-05-17,15153.93,Active
A001992,C01266,B002,Current Account,2024-11-03,0,Dormant
A001993,C01267,B009,Investment Account,2024-10-25,82.38,Active
A001994,C01268,B008,Current Account,2024-03-14,151369.43,Active
A001995,C01268,B010,Investment Account,2020-07-18,236448.38,Active
A001996,C01268,B004,Current Account,2023-10-05,191437.21,Active
A001997,C01269,B001,Current Account,2019-07-12,52982.41,Active
A001998,C01270,B009,Investment Account,2021-02-21,121724.28,Active
A001999,C01270,B003,Business Account,2024-11-10,265038.28,Active
A002000,C01271,B010,Current Account,2020-12-17,5921.06,Active
A002001,C01272,B001,Current Account,2019-03-01,3257.7,Active
A002002,C01272,B002,Current Account,2017-10-20,2629.62,Active
A002003,C01273,B004,Business Account,2020-10-20,11896.81,Active
A002004,C01273,B003,Investment Account,2019-12-27,46850.64,Active
A002005,C01274,B007,Investment Account,2018-07-21,571.9,Active
A002006,C01275,B001,Current Account,2022-12-17,26046.13,Active
A002007,C01276,B001,Business Account,2021-03-10,4009.87,Active
A002008,C01277,B006,Current Account,2021-12-10,0,Active
A002009,C01277,B001,Current Account,2021-05-11,67003.37,Active
A002010,C01277,B010,Business Account,2023-06-30,54222.28,Active
A002011,C01278,B002,Business Account,2022-08-12,6836.49,Active
A002012,C01278,B001,Current Account,2021-07-22,11029.2,Active
A002013,C01279,B001,Savings Account,2020-10-15,52061.12,Active
A002014,C01279,B010,Savings Account,2020-05-07,36684.11,Dormant
A002015,C01280,B003,Investment Account,2017-06-13,0,Active
A002016,C01281,B004,Business Account,2019-01-15,91417.08,Active
A002017,C01281,B006,Savings Account,2019-05-16,58993.54,Dormant
A002018,C01281,B001,Investment Account,2020-08-16,7229.12,Active
A002019,C01282,B007,Investment Account,2024-07-12,6852.3,Active
A002020,C01283,B004,Current Account,2016-12-28,20947.78,Active
A002021,C01284,B004,Current Account,2024-09-28,30655.72,Active
A002022,C01285,B005,Investment Account,2018-07-09,1083.11,Active
A002023,C01286,B001,Investment Account,2024-11-19,3313.42,Active
A002024,C01287,B007,Investment Account,2023-04-05,0,Active
A002025,C01288,B008,Current Account,2017-02-06,110506.32,Active
A002026,C01288,B006,Investment Account,2023-06-14,297479.19,Active
A002027,C01289,B007,Current Account,2019-01-20,37234.66,Active
A002028,C01289,B009,Savings Account,2017-02-04,34774.34,Active
A002029,C01290,B006,Savings Account,2016-12-04,0,Active
A002030,C01291,B009,Business Account,2019-12-16,3508.39,Active
A002031,C01292,B009,Investment Account,2022-12-19,7849.09,Active
A002032,C01293,B009,Savings Account,2016-04-09,276472.04,Active
A002033,C01293,B006,Current Account,2023-01-12,13471.76,Active
A002034,C01293,B004,Current Account,2017-08-28,105064.7,Closed
A002035,C01294,B001,Investment Account,2022-12-04,878.57,Active
A002036,C01294,B010,Business Account,2020-04-14,1867.15,Active
A002037,C01295,B001,Savings Account,2023-11-10,8319.81,Active
A002038,C01296,B002,Savings Account,2018-02-10,8574.17,Active
A002039,C01297,B001,Current Account,2017-10-19,4178.0,Active
A002040,C01298,B007,Current Account,2024-02-22,3368.17,Active
A002041,C01299,B006,Savings Account,2019-07-04,1058.2,Active
A002042,C01300,B008,Investment Account,2022-05-28,4552.16,Active
A002043,C01301,B005,Current Account,2019-05-11,11668.13,Active
A002044,C01302,B010,Savings Account,2022-02-06,28752.15,Active
A002045,C01302,B002,Savings Account,2017-06-02,34161.86,Active
A002046,C01303,B003,Investment Account,2017-11-15,51342.31,Active
A002047,C01303,B005,Savings Account,2024-07-30,38372.6,Active
A002048,C01303,B008,Savings Account,2022-09-11,47837.16,Active
A002049,C01304,B003,Savings Account,2020-11-22,1966.85,Active
A002050,C01305,B006,Investment Account,2018-01-13,39536.38,Active
A002051,C01305,B005,Savings Account,2023-04-19,36354.2,Active
A002052,C01306,B008,Savings Account,2017-02-17,8639.12,Active
A002053,C01307,B001,Savings Account,2019-07-24,0,Active
A002054,C01308,B007,Business Account,2017-02-03,5523.62,Dormant
A002055,C01309,B006,Savings Account,2020-10-17,228673.58,Active
A002056,C01310,B009,Business Account,2019-04-17,25231.51,Active
A002057,C01311,B003,Investment Account,2024-04-01,3953.19,Active
A002058,C01312,B003,Investment Account,2023-07-27,11146.67,Active
A002059,C01312,B010,Current Account,2024-09-18,5089.69,Active
A002060,C01313,B007,Current Account,2017-09-26,3159.97,Active
A002061,C01313,B006,Current Account,2021-07-24,4612.96,Active
A002062,C01314,B001,Investment Account,2022-12-03,7563.88,Active
A002063,C01315,B001,Current Account,2021-01-20,3257.15,Active
A002064,C01316,B004,Current Account,2018-08-07,5489.9,Active
A002065,C01316,B002,Savings Account,2018-11-16,15691.51,Active
A002066,C01317,B006,Business Account,2019-11-02,0,Active
A002067,C01318,B008,Current Account,2024-09-30,0,Active
A002068,C01319,B004,Current Account,2023-09-13,10540.31,Active
A002069,C01320,B003,Business Account,2020-05-07,6939.93,Active
A002070,C01321,B001,Savings Account,2016-04-13,97331.85,Active
A002071,C01321,B010,Savings Account,2017-12-30,2193.77,Active
A002072,C01322,B005,Business Account,2021-12-08,7400.06,Active
A002073,C01323,B006,Business Account,2017-07-16,71.35,Active
A002074,C01324,B009,Savings Account,2024-01-02,0,Closed
A002075,C01324,B006,Business Account,2016-05-29,2008.26,Active
A002076,C01325,B004,Current Account,2018-08-02,10540.89,Active
A002077,C01326,B007,Investment Account,2021-12-11,62111.2,Active
A002078,C01326,B007,Business Account,2020-12-24,40538.07,Active
A002079,C01326,B007,Current Account,2019-08-15,14553.5,Active
A002080,C01327,B007,Current Account,2020-09-08,20567.37,Active
A002081,C01327,B006,Savings Account,2024-11-07,55045.23,Active
A002082,C01328,B010,Business Account,2020-04-30,7952.99,Active
A002083,C01329,B006,Current Account,2024-05-19,26668.77,Active
A002084,C01330,B009,Business Account,2021-07-03,2829.43,Active
A002085,C01331,B008,Savings Account,2019-06-21,643.8,Active
A002086,C01332,B001,Investment Account,2020-07-11,1344.24,Active
A002087,C01333,B001,Business Account,2019-10-07,17040.87,Dormant
A002088,C01333,B004,Savings Account,2021-02-07,42211.86,Active
A002089,C01334,B005,Savings Account,2017-12-02,1233.56,Active
A002090,C01334,B010,Savings Account,2016-09-05,1516.2,Active
A002091,C01335,B010,Current Account,2020-02-03,5071.79,Active
A002092,C01336,B005,Current Account,2024-06-06,29787.32,Active
A002093,C01336,B010,Investment Account,2018-09-14,92745.94,Active
A002094,C01337,B007,Current Account,2019-10-02,10965.97,Active
A002095,C01338,B003,Business Account,2022-11-13,8920.2,Dormant
A002096,C01339,B002,Savings Account,2019-07-24,1990.79,Active
A002097,C01340,B002,Savings Account,2023-04-03,7538.88,Active
A002098,C01340,B004,Investment Account,2021-09-14,5326.58,Active
A002099,C01341,B004,Current Account,2024-12-22,4371.41,Active
A002100,C01342,B003,Business Account,2018-12-22,41978.33,Active
A002101,C01343,B008,Savings Account,2019-09-09,78956.5,Active
A002102,C01343,B007,Investment Account,2022-11-11,204551.77,Active
A002103,C01344,B003,Savings Account,2022-08-13,851.88,Active
A002104,C01345,B010,Investment Account,2017-05-20,48048.95,Active
A002105,C01346,B004,Savings Account,2022-03-04,53246.05,Active
A002106,C01346,B003,Current Account,2022-09-17,90778.54,Active
A002107,C01347,B006,Savings Account,2020-06-21,777.82,Active
A002108,C01348,B010,Savings Account,2019-04-12,7051.38,Active
A002109,C01348,B002,Current Account,2016-07-21,27532.18,Active
A002110,C01349,B008,Current Account,2023-09-19,1106.66,Active
A002111,C01350,B010,Savings Account,2018-07-20,104601.38,Active
A002112,C01350,B003,Savings Account,2018-06-25,42859.19,Closed
A002113,C01351,B005,Business Account,2018-01-02,5398.32,Active
A002114,C01352,B008,Savings Account,2022-07-01,14937.74,Active
A002115,C01353,B008,Savings Account,2019-08-11,0,Active
A002116,C01353,B009,Savings Account,2018-04-26,31875.56,Active
A002117,C01353,B004,Savings Account,2017-02-23,23817.96,Active
A002118,C01354,B005,Current Account,2020-02-27,34782.64,Active
A002119,C01354,B002,Savings Account,2024-10-12,16458.94,Active
A002120,C01355,B010,Current Account,2020-12-20,0,Active
A002121,C01355,B009,Savings Account,2018-01-30,1729.92,Active
A002122,C01356,B006,Current Account,2023-01-20,4235.62,Active
A002123,C01357,B007,Current Account,2022-03-23,1941.53,Active
A002124,C01358,B002,Current Account,2023-04-25,1519.95,Active
A002125,C01359,B003,Business Account,2020-06-09,1143.2,Active
A002126,C01360,B009,Current Account,2022-05-10,4720.81,Active
A002127,C01361,B006,Current Account,2020-08-03,11542.68,Active
A002128,C01361,B010,Current Account,2019-07-09,8011.15,Active
A002129,C01362,B009,Business Account,2017-07-01,1368.33,Closed
A002130,C01362,B007,Current Account,2023-02-15,976.12,Active
A002131,C01363,B003,Business Account,2018-03-24,4556.53,Active
A002132,C01364,B004,Business Account,2016-04-01,32623.73,Active
A002133,C01364,B006,Current Account,2019-03-01,22938.77,Dormant
A002134,C01364,B008,Savings Account,2016-04-27,20399.33,Active
A002135,C01365,B009,Investment Account,2019-12-29,3948.36,Active
A002136,C01366,B005,Current Account,2022-09-07,6652.48,Active
A002137,C01367,B004,Savings Account,2019-03-01,1710.06,Active
A002138,C01368,B001,Investment Account,2023-12-30,2113.39,Active
A002139,C01369,B001,Business Account,2018-01-19,96427.91,Active
A002140,C01370,B006,Current Account,2022-10-10,0,Active
A002141,C01370,B007,Savings Account,2016-12-28,68963.23,Active
A002142,C01371,B005,Current Account,2024-02-05,675.65,Active
A002143,C01372,B007,Business Account,2024-10-09,0,Active
A002144,C01373,B010,Current Account,2019-10-18,997.79,Active
A002145,C01374,B005,Investment Account,2016-06-17,68130.27,Active
A002146,C01375,B005,Business Account,2023-08-02,4050.76,Active
A002147,C01375,B003,Savings Account,2019-11-05,0,Active
A002148,C01376,B005,Current Account,2018-01-20,6316.22,Active
A002149,C01377,B001,Current Account,2023-04-18,188.52,Active
A002150,C01377,B008,Savings Account,2018-07-27,36.25,Active
A002151,C01378,B003,Business Account,2021-04-23,1004.19,Active
A002152,C01378,B010,Savings Account,2017-05-10,5275.19,Active
A002153,C01379,B006,Current Account,2022-05-15,2079.91,Active
A002154,C01379,B003,Current Account,2022-11-11,1502.73,Active
A002155,C01380,B006,Current Account,2019-02-04,5227.5,Active
A002156,C01381,B004,Current Account,2019-09-12,0,Active
A002157,C01382,B005,Savings Account,2022-06-01,12339.17,Active
A002158,C01383,B008,Current Account,2020-08-14,49069.33,Active
A002159,C01383,B005,Investment Account,2020-12-13,0,Active
A002160,C01384,B006,Savings Account,2017-08-20,7891.82,Active
A002161,C01385,B010,Current Account,2020-04-17,49244.43,Active
A002162,C01385,B003,Savings Account,2017-04-17,26038.53,Dormant
A002163,C01386,B004,Current Account,2022-05-06,640.64,Active
A002164,C01386,B005,Savings Account,2019-04-23,2363.44,Active
A002165,C01387,B003,Business Account,2022-10-18,4334.11,Active
A002166,C01387,B009,Current Account,2019-01-08,11638.13,Active
A002167,C01388,B005,Savings Account,2016-09-28,9832.29,Active
A002168,C01389,B006,Business Account,2019-10-31,49439.14,Active
A002169,C01389,B002,Business Account,2024-06-24,31046.86,Active
A002170,C01390,B007,Savings Account,2023-03-23,5435.38,Active
A002171,C01391,B008,Savings Account,2018-10-29,22745.58,Active
A002172,C01392,B002,Current Account,2018-07-10,907.77,Active
A002173,C01392,B005,Current Account,2021-02-08,1698.77,Active
A002174,C01393,B006,Current Account,2024-11-02,3956.3,Active
A002175,C01394,B010,Investment Account,2023-07-03,3853.82,Active
A002176,C01395,B001,Current Account,2023-11-26,0,Active
A002177,C01396,B007,Savings Account,2022-07-02,6656.0,Active
A002178,C01397,B003,Current Account,2024-05-15,14718.34,Active
A002179,C01398,B010,Current Account,2024-01-23,455.09,Active
A002180,C01399,B003,Investment Account,2024-10-13,220295.07,Active
A002181,C01399,B009,Investment Account,2023-12-19,171568.6,Active
A002182,C01400,B007,Savings Account,2018-11-25,6643.66,Active
A002183,C01400,B009,Current Account,2022-05-31,23572.65,Active
A002184,C01401,B001,Investment Account,2018-05-20,1701.66,Active
A002185,C01402,B006,Business Account,2020-07-22,9010.44,Active
A002186,C01403,B001,Investment Account,2021-08-19,17704.69,Active
A002187,C01404,B002,Savings Account,2022-02-06,61859.59,Active
A002188,C01405,B003,Business Account,2022-05-20,30140.82,Active
A002189,C01405,B008,Current Account,2024-07-01,13884.68,Active
A002190,C01405,B010,Savings Account,2023-05-10,4453.5,Active
A002191,C01406,B003,Current Account,2022-04-08,53885.19,Active
A002192,C01406,B003,Business Account,2021-03-03,30961.55,Active
A002193,C01407,B009,Investment Account,2020-12-02,644.26,Active
A002194,C01408,B009,Savings Account,2017-02-28,32480.43,Active
A002195,C01408,B003,Current Account,2016-12-16,33228.46,Active
A002196,C01408,B003,Investment Account,2023-08-01,28814.03,Active
A002197,C01409,B005,Current Account,2023-05-12,1238.31,Active
A002198,C01410,B001,Current Account,2017-09-25,40087.67,Active
A002199,C01411,B002,Investment Account,2021-11-28,39843.9,Active
A002200,C01411,B008,Savings Account,2020-05-02,0,Active
A002201,C01411,B007,Investment Account,2017-02-23,12343.45,Active
A002202,C01412,B010,Current Account,2020-07-11,6795.2,Active
A002203,C01413,B007,Investment Account,2019-02-16,2914.78,Active
A002204,C01414,B003,Current Account,2022-05-24,7233.27,Active
A002205,C01415,B001,Current Account,2020-08-11,0,Active
A002206,C01416,B007,Savings Account,2022-08-25,0,Active
A002207,C01417,B003,Business Account,2016-09-28,5400.92,Active
A002208,C01417,B007,Business Account,2023-12-31,746.97,Active
A002209,C01418,B004,Investment Account,2019-08-06,2510.29,Active
A002210,C01418,B004,Savings Account,2017-08-21,2248.1,Active
A002211,C01419,B001,Investment Account,2022-02-23,17161.83,Active
A002212,C01420,B002,Savings Account,2024-06-14,7948.84,Active
A002213,C01421,B006,Current Account,2022-05-29,179611.26,Active
A002214,C01421,B003,Investment Account,2017-04-21,28916.27,Active
A002215,C01421,B008,Current Account,2022-07-01,125538.89,Active
A002216,C01422,B010,Investment Account,2016-05-09,3977.29,Active
A002217,C01422,B010,Current Account,2021-01-12,4700.05,Active
A002218,C01423,B005,Savings Account,2023-12-17,1382.79,Active
A002219,C01424,B010,Savings Account,2019-04-22,35460.52,Active
A002220,C01424,B005,Current Account,2022-01-30,44750.38,Dormant
A002221,C01425,B001,Investment Account,2019-10-19,40344.03,Active
A002222,C01425,B010,Current Account,2024-11-28,0,Active
A002223,C01426,B003,Current Account,2021-04-27,16190.73,Active
