flag_id,transaction_id,flag_date,flag_reason,severity,review_status
F0001719,T0035846,2025-04-01,Possible AML Review,High,Escalated
F0001720,T0035862,2025-01-06,Large Transaction,Medium,Under Review
F0001721,T0035897,2025-06-05,Unusual Location,High,Escalated
F0001722,T0035919,2025-03-09,Possible AML Review,High,Cleared
F0001723,T0035939,2025-03-05,Large Transaction,Medium,Cleared
F0001724,T0035983,2025-06-16,Large Transaction,High,Open
F0001725,T0035984,2025-11-14,High Frequency Transfers,Medium,Open
F0001726,T0035988,2025-02-17,Unusual Location,Medium,Under Review
F0001727,T0036024,2025-08-28,Large Transaction,Medium,Cleared
F0001728,T0036091,2025-08-10,Unusual Location,Low,Under Review
F0001729,T0036096,2025-12-01,Large Transaction,High,Escalated
F0001730,T0036097,2025-07-31,Large Transaction,Medium,Escalated
F0001731,T0036125,2025-08-06,International Transfer,Medium,Cleared
F0001732,T0036140,2025-04-08,Large Transaction,High,Open
F0001733,T0036143,2025-05-23,High Frequency Transfers,Critical,Open
F0001734,T0036202,2025-08-03,International Transfer,High,Escalated
F0001735,T0036269,2025-09-25,Possible AML Review,High,Cleared
F0001736,T0036283,2025-08-14,Unusual Location,Medium,Under Review
F0001737,T0036308,2025-03-13,Large Transaction,Medium,Cleared
F0001738,T0036352,2025-06-02,International Transfer,Low,Under Review
F0001739,T0036357,2025-06-04,Unusual Location,High,Open
F0001740,T0036365,2025-09-05,Large Transaction,High,Open
F0001741,T0036373,2025-02-19,High Frequency Transfers,Low,Under Review
F0001742,T0036383,2025-10-06,International Transfer,Medium,Open
F0001743,T0036387,2025-11-10,Large Transaction,Medium,Open
F0001744,T0036460,2025-07-15,International Transfer,Low,Under Review
F0001745,T0036473,2025-06-26,High Frequency Transfers,Medium,Escalated
F0001746,T0036491,2025-07-17,International Transfer,Medium,Cleared
F0001747,T0036506,2025-04-06,Unusual Location,High,Cleared
F0001748,T0036523,2025-08-30,High Frequency Transfers,High,Cleared
F0001749,T0036565,2025-02-03,International Transfer,High,Under Review
F0001750,T0036582,2025-02-24,Unusual Location,Medium,Open
F0001751,T0036594,2025-03-10,Possible AML Review,High,Under Review
F0001752,T0036601,2025-04-16,Dormant Account Activity,Low,Escalated
F0001753,T0036646,2025-02-06,International Transfer,High,Open
F0001754,T0036648,2025-01-25,High Frequency Transfers,Medium,Under Review
F0001755,T0036659,2025-02-04,Large Transaction,High,Open
F0001756,T0036661,2025-12-21,Large Transaction,Low,Open
F0001757,T0036677,2025-02-08,Large Transaction,Medium,Open
F0001758,T0036687,2025-07-25,Large Transaction,Low,Under Review
F0001759,T0036699,2025-02-02,Possible AML Review,High,Open
F0001760,T0036706,2025-04-22,Large Transaction,Low,Open
F0001761,T0036717,2025-08-12,Unusual Location,Low,Open
F0001762,T0036728,2025-02-01,International Transfer,Low,Under Review
F0001763,T0036736,2025-01-03,International Transfer,Medium,Cleared
F0001764,T0036827,2025-09-21,Large Transaction,Medium,Open
F0001765,T0036830,2025-10-22,Possible AML Review,Critical,Cleared
F0001766,T0036842,2025-03-10,International Transfer,High,Cleared
F0001767,T0036857,2025-04-20,Large Transaction,Medium,Under Review
F0001768,T0036896,2025-04-29,Large Transaction,Medium,Cleared
F0001769,T0036918,2025-12-24,Possible AML Review,High,Escalated
F0001770,T0036985,2025-01-02,Unusual Location,Low,Escalated
F0001771,T0037002,2025-08-25,Large Transaction,Medium,Open
F0001772,T0037012,2025-12-03,Large Transaction,Medium,Under Review
F0001773,T0037018,2025-07-17,Possible AML Review,High,Cleared
F0001774,T0037019,2025-09-27,Dormant Account Activity,Critical,Open
F0001775,T0037020,2025-05-06,International Transfer,High,Open
F0001776,T0037032,2025-04-23,Large Transaction,Critical,Cleared
F0001777,T0037054,2025-04-24,High Frequency Transfers,Medium,Open
F0001778,T0037063,2025-07-13,Dormant Account Activity,Critical,Open
F0001779,T0037110,2025-02-08,High Frequency Transfers,Medium,Open
F0001780,T0037137,2025-01-04,High Frequency Transfers,Critical,Escalated
F0001781,T0037155,2025-01-24,Large Transaction,High,Cleared
F0001782,T0037176,2025-12-29,International Transfer,High,Open
F0001783,T0037212,2025-12-26,High Frequency Transfers,High,Escalated
F0001784,T0037247,2025-12-31,Possible AML Review,High,Cleared
F0001785,T0037265,2025-10-04,International Transfer,High,Open
F0001786,T0037275,2025-12-13,Dormant Account Activity,Medium,Open
F0001787,T0037303,2025-03-23,International Transfer,Low,Cleared
F0001788,T0037306,2025-04-30,Large Transaction,High,Under Review
F0001789,T0037332,2025-11-07,High Frequency Transfers,Medium,Escalated
F0001790,T0037375,2025-03-21,High Frequency Transfers,High,Cleared
F0001791,T0037404,2025-11-28,High Frequency Transfers,Medium,Cleared
F0001792,T0037407,2025-09-17,Unusual Location,High,Cleared
F0001793,T0037411,2025-11-28,Unusual Location,Medium,Cleared
F0001794,T0037446,2025-06-21,High Frequency Transfers,Medium,Open
F0001795,T0037462,2025-12-05,Unusual Location,Medium,Cleared
F0001796,T0037493,2025-04-11,Large Transaction,High,Escalated
F0001797,T0037535,2025-05-15,Large Transaction,High,Under Review
F0001798,T0037547,2025-08-05,International Transfer,Low,Under Review
F0001799,T0037633,2025-06-08,International Transfer,Low,Cleared
F0001800,T0037656,2025-07-13,Dormant Account Activity,Low,Cleared
F0001801,T0037677,2025-06-19,Dormant Account Activity,Critical,Under Review
F0001802,T0037692,2025-12-15,Large Transaction,Low,Open
F0001803,T0037702,2025-01-05,International Transfer,Low,Open
F0001804,T0037719,2025-02-15,Possible AML Review,Low,Cleared
F0001805,T0037746,2025-06-14,International Transfer,Critical,Under Review
F0001806,T0037747,2025-10-15,Large Transaction,Medium,Under Review
F0001807,T0037847,2025-04-06,Unusual Location,High,Open
F0001808,T0037858,2025-02-22,International Transfer,High,Cleared
F0001809,T0037864,2025-06-29,Unusual Location,Low,Under Review
F0001810,T0037877,2025-03-28,Possible AML Review,Critical,Under Review
F0001811,T0037908,2025-01-28,Large Transaction,Medium,Open
F0001812,T0037914,2025-11-16,Unusual Location,Medium,Escalated
F0001813,T0037917,2025-09-28,Large Transaction,Low,Open
F0001814,T0037924,2025-11-26,International Transfer,Medium,Escalated
F0001815,T0037925,2025-09-23,Unusual Location,Critical,Under Review
F0001816,T0037926,2025-02-15,Possible AML Review,Medium,Under Review
F0001817,T0037977,2025-04-06,Possible AML Review,Critical,Cleared
F0001818,T0038003,2025-08-16,Large Transaction,Medium,Open
F0001819,T0038013,2025-04-06,Unusual Location,High,Cleared
F0001820,T0038014,2025-01-13,Unusual Location,High,Open
F0001821,T0038057,2025-08-08,International Transfer,Low,Open
F0001822,T0038079,2025-12-09,Large Transaction,Medium,Under Review
F0001823,T0038104,2025-03-25,Possible AML Review,High,Cleared
F0001824,T0038113,2025-02-15,Dormant Account Activity,Critical,Under Review
F0001825,T0038132,2025-04-06,Large Transaction,Medium,Cleared
F0001826,T0038147,2025-07-19,Large Transaction,Medium,Open
F0001827,T0038223,2025-07-14,Possible AML Review,High,Cleared
F0001828,T0038274,2025-05-09,High Frequency Transfers,Critical,Cleared
F0001829,T0038282,2025-01-06,Possible AML Review,Low,Open
F0001830,T0038295,2025-08-11,Unusual Location,Low,Open
F0001831,T0038301,2025-03-12,Large Transaction,Low,Open
F0001832,T0038322,2025-08-03,Unusual Location,High,Open
F0001833,T0038323,2025-08-04,Dormant Account Activity,High,Open
F0001834,T0038382,2025-05-16,Unusual Location,High,Open
F0001835,T0038406,2025-11-21,International Transfer,High,Cleared
F0001836,T0038409,2025-04-05,Unusual Location,Low,Open
F0001837,T0038415,2025-03-15,High Frequency Transfers,Medium,Under Review
F0001838,T0038432,2025-07-21,Dormant Account Activity,Medium,Under Review
F0001839,T0038462,2025-07-22,High Frequency Transfers,Medium,Cleared
F0001840,T0038488,2025-04-26,Large Transaction,Medium,Cleared
F0001841,T0038492,2025-10-02,High Frequency Transfers,High,Escalated
F0001842,T0038505,2025-11-06,International Transfer,High,Cleared
F0001843,T0038554,2025-01-21,Large Transaction,High,Open
F0001844,T0038585,2025-10-25,Large Transaction,Medium,Cleared
F0001845,T0038594,2025-08-22,Possible AML Review,High,Cleared
F0001846,T0038609,2025-12-24,Large Transaction,Medium,Escalated
F0001847,T0038635,2025-09-12,Possible AML Review,Critical,Open
F0001848,T0038642,2025-01-21,Large Transaction,Medium,Open
F0001849,T0038655,2025-12-15,Possible AML Review,Medium,Cleared
F0001850,T0038711,2025-08-07,Large Transaction,Low,Under Review
F0001851,T0038749,2025-04-16,Unusual Location,Medium,Cleared
F0001852,T0038812,2025-01-07,Large Transaction,High,Cleared
F0001853,T0038862,2025-06-19,Unusual Location,High,Cleared
F0001854,T0038865,2025-04-11,Large Transaction,Medium,Open
F0001855,T0038867,2025-04-20,Unusual Location,Medium,Open
F0001856,T0038890,2025-05-24,Large Transaction,Low,Open
F0001857,T0038891,2025-11-02,Large Transaction,Medium,Cleared
F0001858,T0038966,2025-07-07,Unusual Location,Low,Escalated
F0001859,T0038969,2025-07-23,Large Transaction,Medium,Cleared
F0001860,T0039024,2025-10-08,Possible AML Review,High,Cleared
F0001861,T0039035,2025-03-31,High Frequency Transfers,Medium,Under Review
F0001862,T0039038,2025-01-15,Large Transaction,Medium,Open
F0001863,T0039091,2025-12-26,Dormant Account Activity,Medium,Open
F0001864,T0039093,2025-03-04,High Frequency Transfers,Medium,Open
F0001865,T0039173,2025-10-04,High Frequency Transfers,High,Under Review
F0001866,T0039197,2025-03-06,Large Transaction,Critical,Under Review
F0001867,T0039216,2025-08-16,High Frequency Transfers,Low,Under Review
F0001868,T0039260,2025-12-31,International Transfer,Medium,Cleared
F0001869,T0039298,2025-01-03,High Frequency Transfers,Critical,Under Review
F0001870,T0039307,2025-07-03,Dormant Account Activity,Low,Open
F0001871,T0039320,2025-06-03,High Frequency Transfers,Low,Cleared
F0001872,T0039334,2025-04-29,International Transfer,Critical,Open
F0001873,T0039340,2025-01-30,Unusual Location,Critical,Cleared
F0001874,T0039362,2025-11-28,High Frequency Transfers,High,Open
F0001875,T0039372,2025-11-03,High Frequency Transfers,Medium,Cleared
F0001876,T0039394,2025-08-31,International Transfer,Low,Open
F0001877,T0039406,2025-12-25,Possible AML Review,High,Escalated
F0001878,T0039421,2025-01-28,Large Transaction,Medium,Escalated
F0001879,T0039426,2025-11-24,Unusual Location,Medium,Cleared
F0001880,T0039435,2025-06-08,High Frequency Transfers,Medium,Open
F0001881,T0039444,2025-12-21,Dormant Account Activity,Medium,Under Review
F0001882,T0039490,2025-07-19,Unusual Location,Low,Cleared
F0001883,T0039553,2025-12-09,Unusual Location,Medium,Under Review
F0001884,T0039563,2025-11-24,Dormant Account Activity,Medium,Under Review
F0001885,T0039564,2025-09-27,International Transfer,Critical,Under Review
F0001886,T0039571,2025-07-31,International Transfer,High,Cleared
F0001887,T0039585,2025-05-14,Possible AML Review,High,Cleared
F0001888,T0039586,2025-12-07,High Frequency Transfers,High,Cleared
F0001889,T0039615,2025-05-26,International Transfer,Critical,Cleared
F0001890,T0039616,2025-01-24,Large Transaction,Medium,Under Review
F0001891,T0039617,2025-11-24,High Frequency Transfers,High,Under Review
F0001892,T0039659,2025-10-31,Possible AML Review,Critical,Cleared
F0001893,T0039696,2025-04-23,Large Transaction,Low,Cleared
F0001894,T0039702,2025-07-27,Unusual Location,High,Under Review
F0001895,T0039781,2025-12-24,Unusual Location,Medium,Cleared
F0001896,T0039832,2025-04-27,Dormant Account Activity,High,Escalated
F0001897,T0039901,2025-09-22,Unusual Location,Critical,Under Review
F0001898,T0039905,2025-10-04,High Frequency Transfers,High,Under Review
F0001899,T0039914,2025-01-27,High Frequency Transfers,Medium,Cleared
F0001900,T0039941,2025-01-01,International Transfer,High,Open
F0001901,T0039953,2025-03-22,Large Transaction,Medium,Cleared
F0001902,T0039964,2025-03-20,Unusual Location,Medium,Escalated
F0001903,T0039986,2025-11-10,International Transfer,Critical,Under Review
F0001904,T0039992,2025-06-15,Large Transaction,Medium,Open
F0001905,T0040000,2025-10-13,International Transfer,Medium,Open
F0001906,T0040028,2025-08-06,Large Transaction,Medium,Under Review
F0001907,T0040029,2025-11-21,Possible AML Review,Critical,Open
F0001908,T0040035,2025-04-18,Large Transaction,Medium,Under Review
F0001909,T0040038,2025-08-31,High Frequency Transfers,Low,Escalated
F0001910,T0040048,2025-12-26,International Transfer,Low,Cleared
F0001911,T0040051,2025-12-29,Large Transaction,Medium,Under Review
F0001912,T0040107,2025-03-08,Possible AML Review,High,Escalated
F0001913,T0040147,2025-01-12,Unusual Location,Medium,Cleared
F0001914,T0040151,2025-03-28,Dormant Account Activity,Medium,Under Review
F0001915,T0040180,2025-11-01,Dormant Account Activity,Low,Cleared
F0001916,T0040190,2025-05-13,Possible AML Review,High,Open
F0001917,T0040191,2025-06-07,International Transfer,High,Cleared
F0001918,T0040285,2025-02-27,Possible AML Review,High,Open
F0001919,T0040288,2025-04-28,Large Transaction,Medium,Cleared
F0001920,T0040309,2025-11-26,High Frequency Transfers,Low,Escalated
F0001921,T0040336,2025-07-21,Possible AML Review,High,Cleared
F0001922,T0040345,2025-07-04,International Transfer,Medium,Under Review
F0001923,T0040401,2025-08-12,Possible AML Review,Medium,Open
F0001924,T0040425,2025-03-06,Unusual Location,High,Cleared
F0001925,T0040430,2025-08-11,International Transfer,Low,Open
F0001926,T0040532,2025-04-16,Unusual Location,Medium,Under Review
F0001927,T0040534,2025-06-24,Dormant Account Activity,Critical,Under Review
F0001928,T0040570,2025-04-21,Large Transaction,Medium,Open
F0001929,T0040618,2025-11-22,High Frequency Transfers,Medium,Open
F0001930,T0040624,2025-11-07,Large Transaction,Medium,Cleared
F0001931,T0040644,2025-10-13,Large Transaction,Medium,Under Review
F0001932,T0040658,2025-05-17,Possible AML Review,High,Cleared
F0001933,T0040661,2025-10-23,International Transfer,High,Under Review
F0001934,T0040716,2025-09-03,Unusual Location,Medium,Under Review
F0001935,T0040718,2025-09-04,International Transfer,Medium,Escalated
F0001936,T0040767,2025-01-03,Possible AML Review,Medium,Cleared
F0001937,T0040780,2025-09-01,Possible AML Review,High,Cleared
F0001938,T0040791,2025-04-12,High Frequency Transfers,Medium,Cleared
F0001939,T0040806,2025-09-27,Large Transaction,Low,Open
F0001940,T0040827,2025-06-19,Large Transaction,Low,Under Review
F0001941,T0040848,2025-11-08,Unusual Location,High,Under Review
F0001942,T0040874,2025-09-18,Large Transaction,Medium,Open
F0001943,T0040876,2025-07-17,International Transfer,High,Open
F0001944,T0040908,2025-05-03,Large Transaction,Medium,Cleared
F0001945,T0040910,2025-01-02,International Transfer,Low,Open
F0001946,T0040922,2025-10-02,High Frequency Transfers,High,Under Review
F0001947,T0040962,2025-10-04,Unusual Location,High,Open
F0001948,T0040981,2025-12-30,Dormant Account Activity,Medium,Cleared
F0001949,T0040993,2025-04-08,Large Transaction,High,Cleared
F0001950,T0041032,2025-05-06,Large Transaction,Medium,Under Review
F0001951,T0041064,2025-09-26,High Frequency Transfers,High,Open
F0001952,T0041082,2025-10-14,Unusual Location,Low,Escalated
F0001953,T0041096,2025-05-25,Large Transaction,Low,Open
F0001954,T0041100,2025-11-30,Possible AML Review,High,Escalated
F0001955,T0041117,2025-01-22,Possible AML Review,High,Cleared
F0001956,T0041152,2025-12-04,Unusual Location,Medium,Escalated
F0001957,T0041155,2025-05-18,Large Transaction,Medium,Open
F0001958,T0041164,2025-01-30,Large Transaction,Medium,Open
F0001959,T0041167,2025-08-21,International Transfer,Medium,Escalated
F0001960,T0041179,2025-04-22,Large Transaction,Critical,Open
F0001961,T0041186,2025-01-12,Large Transaction,Medium,Under Review
F0001962,T0041189,2025-12-14,Dormant Account Activity,Medium,Cleared
F0001963,T0041191,2025-11-23,Unusual Location,Medium,Open
F0001964,T0041270,2025-11-17,Possible AML Review,High,Cleared
F0001965,T0041285,2025-01-29,Unusual Location,Medium,Cleared
F0001966,T0041288,2025-01-06,High Frequency Transfers,Critical,Open
F0001967,T0041335,2025-06-16,International Transfer,Medium,Escalated
F0001968,T0041359,2025-08-16,Large Transaction,Medium,Open
F0001969,T0041382,2025-10-30,Large Transaction,Low,Under Review
F0001970,T0041401,2025-02-10,High Frequency Transfers,Medium,Under Review
F0001971,T0041473,2025-02-08,Large Transaction,Low,Cleared
F0001972,T0041476,2025-05-05,Large Transaction,High,Open
F0001973,T0041493,2025-02-17,International Transfer,Medium,Under Review
F0001974,T0041494,2025-01-14,Large Transaction,Medium,Cleared
F0001975,T0041524,2025-08-30,Unusual Location,High,Cleared
F0001976,T0041531,2025-04-14,High Frequency Transfers,Medium,Under Review
F0001977,T0041548,2025-02-12,International Transfer,Medium,Cleared
F0001978,T0041563,2025-07-15,Unusual Location,High,Under Review
F0001979,T0041575,2025-09-29,High Frequency Transfers,Medium,Cleared
F0001980,T0041580,2025-04-23,International Transfer,High,Open
F0001981,T0041585,2025-02-10,Unusual Location,Low,Cleared
F0001982,T0041609,2025-03-12,International Transfer,Medium,Cleared
F0001983,T0041670,2025-11-09,Large Transaction,Medium,Open
F0001984,T0041702,2025-02-01,International Transfer,Critical,Escalated
F0001985,T0041703,2025-08-06,International Transfer,Medium,Under Review
F0001986,T0041711,2025-11-04,High Frequency Transfers,High,Cleared
F0001987,T0041732,2025-05-05,High Frequency Transfers,High,Escalated
F0001988,T0041733,2025-05-28,High Frequency Transfers,High,Under Review
F0001989,T0041772,2025-02-16,Unusual Location,Low,Under Review
F0001990,T0041773,2025-09-19,High Frequency Transfers,Medium,Escalated
F0001991,T0041776,2025-04-16,Dormant Account Activity,Medium,Cleared
F0001992,T0041794,2025-03-17,Dormant Account Activity,Low,Cleared
F0001993,T0041862,2025-12-13,Large Transaction,Medium,Cleared
F0001994,T0041871,2025-04-15,Unusual Location,Low,Escalated
F0001995,T0041908,2025-09-28,Large Transaction,Medium,Cleared
F0001996,T0041909,2025-02-15,High Frequency Transfers,High,Cleared
F0001997,T0041915,2025-06-14,Large Transaction,High,Open
F0001998,T0041921,2025-01-12,Possible AML Review,Medium,Cleared
F0001999,T0041948,2025-12-26,Large Transaction,Medium,Cleared
F0002000,T0041963,2025-09-07,High Frequency Transfers,Medium,Open
F0002001,T0041990,2025-02-21,Possible AML Review,High,Under Review
F0002002,T0042027,2025-12-09,Dormant Account Activity,High,Under Review
F0002003,T0042045,2025-08-12,High Frequency Transfers,Medium,Cleared
F0002004,T0042051,2025-10-13,Large Transaction,Low,Open
F0002005,T0042072,2025-04-13,Possible AML Review,Critical,Escalated
F0002006,T0042120,2025-01-22,Large Transaction,Medium,Escalated
F0002007,T0042130,2025-01-16,Possible AML Review,High,Under Review
F0002008,T0042161,2025-11-22,Dormant Account Activity,High,Under Review
F0002009,T0042205,2025-10-12,International Transfer,Medium,Cleared
F0002010,T0042214,2025-11-23,Unusual Location,Medium,Under Review
F0002011,T0042230,2025-09-17,Dormant Account Activity,Medium,Open
F0002012,T0042259,2025-02-14,Large Transaction,High,Cleared
F0002013,T0042263,2025-08-04,International Transfer,High,Cleared
F0002014,T0042289,2025-01-14,High Frequency Transfers,Critical,Cleared
F0002015,T0042325,2025-03-10,Large Transaction,Medium,Cleared
F0002016,T0042333,2025-04-17,International Transfer,High,Open
F0002017,T0042352,2025-01-18,Large Transaction,Medium,Open
F0002018,T0042392,2025-10-03,Unusual Location,Medium,Open
F0002019,T0042394,2025-11-16,Large Transaction,High,Cleared
F0002020,T0042428,2025-03-10,Possible AML Review,High,Under Review
F0002021,T0042446,2025-01-28,Dormant Account Activity,Medium,Escalated
F0002022,T0042455,2025-12-21,Possible AML Review,Medium,Cleared
F0002023,T0042462,2025-04-03,International Transfer,Medium,Cleared
F0002024,T0042489,2025-04-13,International Transfer,Low,Under Review
F0002025,T0042502,2025-02-20,Large Transaction,Low,Open
F0002026,T0042530,2025-01-13,High Frequency Transfers,Critical,Escalated
F0002027,T0042547,2025-05-07,International Transfer,High,Cleared
F0002028,T0042549,2025-10-21,Unusual Location,Medium,Cleared
F0002029,T0042588,2025-11-14,International Transfer,Medium,Under Review
F0002030,T0042629,2025-01-26,Large Transaction,Medium,Cleared
F0002031,T0042645,2025-02-26,Large Transaction,Medium,Open
F0002032,T0042701,2025-10-07,International Transfer,Low,Open
F0002033,T0042720,2025-08-23,High Frequency Transfers,Medium,Under Review
F0002034,T0042742,2025-07-06,Possible AML Review,Critical,Under Review
F0002035,T0042764,2025-12-02,High Frequency Transfers,High,Cleared
F0002036,T0042778,2025-07-30,High Frequency Transfers,Critical,Cleared
F0002037,T0042816,2025-07-28,International Transfer,Medium,Under Review
F0002038,T0042829,2025-09-20,Large Transaction,Medium,Open
F0002039,T0042879,2025-04-21,International Transfer,Medium,Escalated
F0002040,T0042894,2025-09-10,International Transfer,Medium,Under Review
F0002041,T0042902,2025-03-01,High Frequency Transfers,Medium,Under Review
F0002042,T0042906,2025-10-15,Unusual Location,Medium,Cleared
F0002043,T0042912,2025-12-25,International Transfer,Medium,Cleared
F0002044,T0042914,2025-02-28,Large Transaction,High,Under Review
F0002045,T0042929,2025-07-14,International Transfer,Medium,Cleared
F0002046,T0042947,2025-05-29,Unusual Location,Critical,Cleared
F0002047,T0042952,2025-09-09,Large Transaction,Medium,Open
F0002048,T0042971,2025-06-04,Unusual Location,Critical,Under Review
F0002049,T0042987,2025-12-03,International Transfer,High,Open
F0002050,T0043009,2025-01-21,High Frequency Transfers,Medium,Open
F0002051,T0043037,2025-04-07,Unusual Location,Medium,Cleared
F0002052,T0043038,2025-03-18,Unusual Location,High,Escalated
F0002053,T0043046,2025-03-10,Large Transaction,Medium,Under Review
F0002054,T0043067,2025-08-28,International Transfer,Low,Open
F0002055,T0043103,2025-11-11,International Transfer,Medium,Cleared
F0002056,T0043112,2025-12-03,International Transfer,Medium,Under Review
F0002057,T0043161,2025-11-15,Dormant Account Activity,High,Cleared
F0002058,T0043162,2025-06-29,High Frequency Transfers,Medium,Cleared
F0002059,T0043206,2025-08-10,Unusual Location,Medium,Open
F0002060,T0043257,2025-11-09,Large Transaction,Medium,Cleared
F0002061,T0043264,2025-11-28,Large Transaction,Medium,Open
F0002062,T0043272,2025-04-04,Large Transaction,Medium,Cleared
F0002063,T0043301,2025-04-05,Large Transaction,High,Cleared
F0002064,T0043382,2025-08-01,International Transfer,Low,Open
F0002065,T0043452,2025-01-20,International Transfer,High,Under Review
F0002066,T0043463,2025-08-29,International Transfer,Medium,Under Review
F0002067,T0043490,2025-04-10,Unusual Location,High,Under Review
F0002068,T0043512,2025-09-23,High Frequency Transfers,High,Open
F0002069,T0043546,2025-03-23,Possible AML Review,Medium,Cleared
F0002070,T0043549,2025-04-25,Large Transaction,High,Open
F0002071,T0043570,2025-04-08,Dormant Account Activity,Low,Cleared
F0002072,T0043575,2025-04-01,Possible AML Review,Medium,Open
F0002073,T0043631,2025-11-18,Large Transaction,Medium,Cleared
F0002074,T0043635,2025-06-10,Possible AML Review,Critical,Open
F0002075,T0043671,2025-01-17,Possible AML Review,Critical,Open
F0002076,T0043674,2025-03-18,Dormant Account Activity,Low,Under Review
F0002077,T0043690,2025-03-05,Possible AML Review,High,Under Review
F0002078,T0043693,2025-01-01,Dormant Account Activity,Critical,Escalated
F0002079,T0043710,2025-08-12,High Frequency Transfers,Medium,Open
F0002080,T0043718,2025-04-02,Unusual Location,High,Cleared
F0002081,T0043756,2025-06-16,Large Transaction,High,Cleared
F0002082,T0043774,2025-08-31,International Transfer,Low,Open
F0002083,T0043793,2025-12-04,High Frequency Transfers,Medium,Under Review
F0002084,T0043829,2025-08-20,Large Transaction,High,Under Review
F0002085,T0043876,2025-10-18,Unusual Location,High,Open
F0002086,T0043883,2025-04-26,Large Transaction,High,Open
F0002087,T0043924,2025-05-12,Large Transaction,Medium,Cleared
F0002088,T0044005,2025-01-04,Possible AML Review,High,Open
F0002089,T0044024,2025-01-17,Large Transaction,Low,Escalated
F0002090,T0044043,2025-09-18,International Transfer,Medium,Under Review
F0002091,T0044068,2025-07-01,Unusual Location,Medium,Open
F0002092,T0044073,2025-10-05,High Frequency Transfers,Medium,Cleared
F0002093,T0044076,2025-01-28,Unusual Location,Low,Cleared
F0002094,T0044118,2025-10-14,Dormant Account Activity,High,Escalated
F0002095,T0044136,2025-11-30,Dormant Account Activity,High,Escalated
F0002096,T0044149,2025-10-03,Dormant Account Activity,High,Open
F0002097,T0044159,2025-04-23,High Frequency Transfers,Medium,Cleared
F0002098,T0044191,2025-11-27,Possible AML Review,High,Under Review
F0002099,T0044208,2025-09-09,International Transfer,High,Open
F0002100,T0044230,2025-06-01,Unusual Location,Medium,Cleared
F0002101,T0044245,2025-02-25,Large Transaction,Medium,Under Review
F0002102,T0044257,2025-03-30,International Transfer,Medium,Open
F0002103,T0044262,2025-07-17,International Transfer,Medium,Under Review
F0002104,T0044306,2025-08-12,International Transfer,High,Open
F0002105,T0044334,2025-01-04,Dormant Account Activity,High,Cleared
F0002106,T0044347,2025-09-25,High Frequency Transfers,High,Under Review
F0002107,T0044361,2025-04-22,Unusual Location,High,Under Review
F0002108,T0044372,2025-11-10,International Transfer,High,Open
F0002109,T0044392,2025-06-02,Unusual Location,Low,Under Review
F0002110,T0044395,2025-06-02,High Frequency Transfers,Medium,Open
F0002111,T0044429,2025-12-30,Possible AML Review,High,Open
F0002112,T0044481,2025-06-22,Large Transaction,High,Open
F0002113,T0044485,2025-02-22,International Transfer,High,Escalated
F0002114,T0044511,2025-02-12,Possible AML Review,High,Under Review
F0002115,T0044532,2025-11-29,Unusual Location,High,Escalated
F0002116,T0044560,2025-11-05,Large Transaction,High,Cleared
F0002117,T0044571,2025-06-30,Possible AML Review,Low,Open
F0002118,T0044577,2025-09-12,High Frequency Transfers,Medium,Under Review
F0002119,T0044590,2025-02-28,Large Transaction,High,Cleared
F0002120,T0044591,2025-07-24,International Transfer,Critical,Under Review
F0002121,T0044635,2025-12-16,Possible AML Review,High,Under Review
F0002122,T0044645,2025-05-28,International Transfer,High,Under Review
F0002123,T0044683,2025-12-25,High Frequency Transfers,High,Escalated
F0002124,T0044684,2025-03-15,Large Transaction,High,Under Review
F0002125,T0044696,2025-10-08,International Transfer,Medium,Under Review
F0002126,T0044698,2025-03-26,High Frequency Transfers,Medium,Cleared
F0002127,T0044719,2025-08-08,High Frequency Transfers,Critical,Open
F0002128,T0044726,2025-02-07,Dormant Account Activity,Medium,Open
F0002129,T0044728,2025-04-10,Large Transaction,Medium,Open
F0002130,T0044779,2025-07-26,International Transfer,Medium,Under Review
F0002131,T0044797,2025-06-13,International Transfer,Low,Cleared
F0002132,T0044824,2025-11-03,Dormant Account Activity,Low,Open
F0002133,T0044832,2025-01-02,Large Transaction,Medium,Under Review
F0002134,T0044843,2025-01-14,High Frequency Transfers,Medium,Cleared
F0002135,T0044860,2025-02-23,Unusual Location,Low,Escalated
F0002136,T0044915,2025-04-27,International Transfer,Medium,Under Review
F0002137,T0044949,2025-07-05,High Frequency Transfers,Medium,Escalated
F0002138,T0045017,2025-08-27,High Frequency Transfers,High,Under Review
F0002139,T0045049,2025-01-24,International Transfer,Medium,Open
F0002140,T0045051,2025-09-23,Large Transaction,Medium,Open
F0002141,T0045135,2025-04-01,Possible AML Review,Critical,Cleared
F0002142,T0045137,2025-10-20,Large Transaction,Medium,Open
F0002143,T0045173,2025-06-06,Possible AML Review,High,Open
F0002144,T0045198,2025-12-25,High Frequency Transfers,Medium,Under Review
F0002145,T0045212,2025-02-10,High Frequency Transfers,Medium,Cleared
F0002146,T0045214,2025-02-15,Dormant Account Activity,Medium,Under Review
F0002147,T0045264,2025-05-30,Unusual Location,Low,Cleared
F0002148,T0045284,2025-08-01,Large Transaction,Low,Under Review
F0002149,T0045301,2025-06-16,Possible AML Review,High,Open
F0002150,T0045314,2025-06-29,Dormant Account Activity,High,Under Review
